topic_id	tweet_id	tweet_url	tweet_text	claim	check_worthiness
covid-19	1237077247636496385	https://twitter.com/user/status/1237077247636496385	Hello, 25th. “He’s Definitely Melting Down Over This”: Trump, Germaphobe in Chief, Struggles to Control the Covid-19 Story https://t.co/6RkuUhJmtX	0	0
covid-19	1237560750102556672	https://twitter.com/user/status/1237560750102556672	Instead of prioritizing regular Americans who need tests for #coronavirus, or paid sick leave because they live paycheck to paycheck, @realDonaldTrump wants to bail out oil billionaires. Thank goodness the House of Representatives, and not @POTUS, has the Power of the Purse. https://t.co/oJzdylQbrC	1	1
covid-19	1236973636751425536	https://twitter.com/user/status/1236973636751425536	The World Health Organisation want you to know some DOs and DONTS about #WuhanVirus #coronavirus Luckily Hopkins is here to help WATCH AND LEARN https://t.co/1ecjD6ZNu9	0	0
covid-19	1236992946509094913	https://twitter.com/user/status/1236992946509094913	⚠️Doctors in #Italy warn Europe to “get ready” for #coronavirus, saying ~10% of #COVID19 patients need ICU care, and hospitals are overwhelmed. “Increase your total ICU capacity...prepare ICU areas (for) patients – in every hospital if necessary.” https://t.co/VoHqJ1IFxF	1	1
covid-19	1237271298557882368	https://twitter.com/user/status/1237271298557882368	BREAKING: The total number of #COVID19 cases in the Philippines rise to 35 this afternoon, after DOH reported additional 11 confirmed cases. https://t.co/iyC3VtChUd	1	0
covid-19	1236874568268201987	https://twitter.com/user/status/1236874568268201987	The CDC website is essentially useless for actually tracking the pandemic. https://t.co/NiAAawTpJc	0	0
covid-19	1237507195228442625	https://twitter.com/user/status/1237507195228442625	Confirmed -- Google is recommending *all* of its North American employees work from home due to #coronavirus concerns. Biggest company to do this so far. Parent company Alphabet has more than 100,000 employees most of whom work in the US.	1	1
covid-19	1236370045841723393	https://twitter.com/user/status/1236370045841723393	the corona virus doesn’t give you a free pass to be racist. the fact that this happened at my school (bolsa grande high school), which happens to be a very diverse one, says a lot about how we can’t escape these blatant comments. https://t.co/GZL3k78WHJ	0	0
covid-19	1236784258431188992	https://twitter.com/user/status/1236784258431188992	(1/2) #COVID19 cases as of 8 Mar 16:00 CET via @WHO https://t.co/U3HearPwd7 🌎106,893 🇨🇳80,859 🇰🇷7,134 🇮🇷6,566 🇮🇹5,883 🇫🇷939 🇩🇪847 🚢696 🇪🇸589 🇯🇵455 🇬🇧277 🇨🇭264 🇺🇸213 🇳🇱188 🇧🇪169 🇸🇪161 🇳🇴147 🇸🇬138 🇦🇹102 🇲🇾93 🇧🇭79 🇦🇺77 🇬🇷66 🇰🇼62 🇨🇦57 🇮🇶54 🇹🇭50 🇪🇬48 🇦🇪🇮🇸45 🇮🇳34 🇩🇰31 🇱🇧28 🇸🇲27	1	0
covid-19	1237553028648947714	https://twitter.com/user/status/1237553028648947714	.@realDonaldTrump knew in Jan about #COVID19. He viewed it as a border problem. But a virus is not a Chinese citizen. It can be carried by US travelers &amp; citizens of other countries. What we needed were test kits. The continuing testing fiasco is a dereliction of duty by @POTUS. https://t.co/FnMOmFqTAA	1	1
covid-19	1237186543741218816	https://twitter.com/user/status/1237186543741218816	And yet tonight, I'm getting MAGAs in my TL repeating it practically word for word. Never underestimate how shameless this process is. https://t.co/XW4HocAlgJ	0	0
covid-19	1237011237273317377	https://twitter.com/user/status/1237011237273317377	Democrats hoping that everyone at CPAC dies from Corona Virus is exactly why they must be defeated in November. These people are evil.	1	0
covid-19	1237140355025383429	https://twitter.com/user/status/1237140355025383429	"Today's #coronavirus recap: -110,029 #COVID19 cases globally &amp; 3,817 deaths 🌍 -93% of cases in 🇨🇳 🇮🇹 🇰🇷 🇮🇷 -All of Italy on lockdown -In China, 70% of cases recovered -""Countries w/ community transmission should consider closing schools, cancelling gatherings,"" -@DrTedros"	1	0
covid-19	1236537380342915072	https://twitter.com/user/status/1236537380342915072	The Italian COVID-19 outbreak has just been explosive... look at the numbers &amp; timeframe. Time is not a luxury we have! Feb 18: 3 cases Feb 21: 20 cases Feb 24: 231 cases Feb 27: 655 cases Mar 1: 1,694 cases Mar 4: 3,089 cases Mar 7: 5,883 cases	1	0
covid-19	1236352461088198656	https://twitter.com/user/status/1236352461088198656	NEW: WHO interim guidance on critical preparedness, readiness and response actions for #COVID19 https://t.co/4QQ7VcQPe4 #coronavirus https://t.co/4hpP6I0oIk	1	0
covid-19	1237066837294231558	https://twitter.com/user/status/1237066837294231558	A Youtuber who recently made a racist remark regarding BTS by relating them to Corona virus will now be making a video about them where he roasts the band and our fandom I request ARMYs to pls block him and report his channel, Ducky Bhai on YouTube 🙏 https://t.co/gv2KAToA6i	1	0
covid-19	1237057253460467713	https://twitter.com/user/status/1237057253460467713	indonesia checking people who might've had corona before the confirmed cases https://t.co/OjrIyKzJ5m	1	1
covid-19	1237086189548638208	https://twitter.com/user/status/1237086189548638208	who let corona have the hype smh she’s so annoying	0	0
covid-19	1237463928688566272	https://twitter.com/user/status/1237463928688566272	26 dead from Corona, national guard mobilized, containment areas, states of emergency, widespread panic. 50 are killed on the streets of Chicago every month. Crickets. https://t.co/sCLCQpv8rE	1	1
covid-19	1236885586746564608	https://twitter.com/user/status/1236885586746564608	In these times of Corona Virus, a Mizo girl in Pune faced racism as she has mongolian/Chinese features. indians are always being racists when it comes to North East. https://t.co/tnG0K26mRf	1	1
covid-19	1236751509322334210	https://twitter.com/user/status/1236751509322334210	#CoronaVirus by country’s cases • China &gt; 80,000 • Italy 7375 • South Korea 7313 • Iran 6,566 • France 1,126 • Germany 939 • Spain 644 • US 484 • Switzerland 337 • UK 273 • Netherlands 265 • Sweden 203 • Belgium 200 • Canada 63 https://t.co/h2g25wRcya	1	0
covid-19	1237090533144702976	https://twitter.com/user/status/1237090533144702976	The stock market and US dollar are both plunging today. Welcome to @realDonaldTrump's first term. #TrumpCrash #marketcrash #coronavirus https://t.co/YcGmj1E8Am	1	0
covid-19	1237442793242591234	https://twitter.com/user/status/1237442793242591234	Coronavirus mortality in Lombardy is now 8%, more than double Wuhan! Lombardy health system is completely beyond ability to deliver adequate care - hence rationing who gets ICUs. It’s sad, so so sad. #COVID19 Let’s not let this happen to us America... https://t.co/VVoycWLyhT	1	1
covid-19	1234127545022533639	https://twitter.com/user/status/1234127545022533639	I spent years developing an #Ebola treatment. From the outset, I have been VERY concerned about the #pandemic risk for this #coronavirus. VIDEO answering your questions about the #CoronavirusOutbreak, and what you can do to protect yourself.👇🏼 #COVID19 https://t.co/bUWqKrefl7	1	0
covid-19	1236724459723198466	https://twitter.com/user/status/1236724459723198466	The Coronavirus is changing the suburban streets. #coronavirus #COVID19 #SundayFunday https://t.co/clWIkTtvdT	1	0
covid-19	1237254726170734592	https://twitter.com/user/status/1237254726170734592	BREAKING: CAVITE REPORTS FIRST COVID-19 CASE A returning seaman who passed through Narita Airport in Japan was confirmed to be the first positive case of COVID-19 in the province. Authorities said that the man, who hails from Imus City, is currently confined at RITM. #GoCavite https://t.co/E4hT2rEWe8	1	1
covid-19	1237003634036129793	https://twitter.com/user/status/1237003634036129793	Doctor who treated first US case of #coronavirus says patients with mild symptoms can recover at home https://t.co/ZYTWx7IG4y	1	1
covid-19	1237116341011853312	https://twitter.com/user/status/1237116341011853312	BREAKING: All Italy is locked down, PM Conte has just announced. Everyone must remain at home. Nationwide lockdown. #COVID19	1	0
covid-19	1237381976438517760	https://twitter.com/user/status/1237381976438517760	Difference of how Fake News reports; .@BarackObama ....H1N1 Virus U.S Cases 60.8 million U.S. Deaths 22,469 Panic Level Totally Chill .@realDonaldTrump......... Corona Virus U.S. Cases 650 U.S. Death 27 Panic Level Mass Hysteria	1	1
covid-19	1237171028717076485	https://twitter.com/user/status/1237171028717076485	As an MD, PhD expert on viral #pandemic threats, the reason why #coronavirus testing has not been performed is because the Trump Administration totally bungled the rollout of #COVID19 tests. If we truly had 1-million-test capacity, surely these members would have been tested.🙄 https://t.co/DTxsDUZ1ur	1	1
covid-19	1236987681088757760	https://twitter.com/user/status/1236987681088757760	#breakingnews The Ministry of Health today announced that Brunei registered its first positive COVID-19 case. The patient is a 53-year old man who returned to Brunei from Kuala Lumpur on March 3 2020 with three other friends. #borneobulletin More details soon.	1	0
covid-19	1237001239285637122	https://twitter.com/user/status/1237001239285637122	2 patients HAS died? But I get to write IELTS. Unu nakwa echecki. https://t.co/bw0sfVN7Yv	0	0
covid-19	1236690061573394433	https://twitter.com/user/status/1236690061573394433	Dude said this like he has all the infinity stones https://t.co/Xx7FrcRMno	0	0
covid-19	1237326777132998657	https://twitter.com/user/status/1237326777132998657	Before Corona virus I'd cough to cover a fart. Now I fart to cover a cough #COVID2019uk #coronavirusuk	0	0
covid-19	1237403097284001794	https://twitter.com/user/status/1237403097284001794	#Corona update: a good news for Our state, the Pt undergoing treatment at #RGGH is tested negative for Corona,this speedy recovery is possible only because of the meticulous treatment &amp; expertise of #TNHealth to handle exigencies. As of now, #TN is CORONA FREE. #CVB @MoHFW_INDIA	1	1
covid-19	1236906184537305088	https://twitter.com/user/status/1236906184537305088	"South Korea has conducted 190,000 tests thus far, capacity of 15,000 a day. ""If doctors suspect a COVID-19 case, they can proceed with testing without restriction. Of course, the testing is conducted free of charge."""	1	1
covid-19	1237324168334581760	https://twitter.com/user/status/1237324168334581760	There are so many amazing aspects to this starting with fact that Nigel Farage was with Ted Cruz 3 days ago. Who has now self-isolated. It might not be only disinformation he’s spreading there, @bbc https://t.co/pUY3jTRnwF	1	1
covid-19	1236792832247160844	https://twitter.com/user/status/1236792832247160844	"URGENT: #Covid19 ITALY- “We have been locked in the house with my DEAD sister for 24 hours."" ""We have been waiting for 24 hours for the outcome of the #Coronavirus swap - explains Luca- nobody told us anything and we are completely abandoned to ourselves"" #ITALIA https://t.co/J9zuBGV0TW"	1	1
covid-19	1237140163702161408	https://twitter.com/user/status/1237140163702161408	DEVELOPING: Secret Service COVID-19 Phishing alert @CBSNews Cyber criminal emails pose as legitimate medical or health groups. Unsuspecting victims open attachment “causing malware to infect their system” or compromised “login credentials” @NikolenDC https://t.co/xTMN9JIglq	1	1
covid-19	1236819137575424006	https://twitter.com/user/status/1236819137575424006	So Rick, you don’t think it’s “contained”? You don’t think the press coverage of the Coronavirus is a “hoax”? You don’t think it’s something to make light of when you go to vote? https://t.co/Bl7BT8w07n	0	0
covid-19	1237159950209683457	https://twitter.com/user/status/1237159950209683457	the corona virus just proves that wreckless &amp; dangerous capitalism rly is.. people can't taking days off work + are working sick bc they need the income, children can't get school days off bc some them only eat at school, ppl are charging £100 for sanitiser... like what a system	1	1
covid-19	1234409838358224897	https://twitter.com/user/status/1234409838358224897	Hospital beds per 1,000 people (OECD): 🇯🇵 Japan 13 🇰🇷 South Korea 12 🇷🇺 Russia 8 🇩🇪 Germany 8 🇨🇵 France 6 🇨🇭 Switzerland 4.5 🇨🇳 China 4.3 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Scotland 4.2 🇦🇺 Australia 3.8 🇮🇹 Italy 3.6 🇪🇸 Spain 2.97 🇮🇪 Ireland 2.96 🇺🇸 USA 2.77 🏴󠁧󠁢󠁥󠁮󠁧󠁿 England 2.3 Spot the problem. #coronavirus	1	1
covid-19	1237507876345786370	https://twitter.com/user/status/1237507876345786370	Department of Health has confirmed to Sky News that health minister Nadine Dorries has tested positive for covid-19	1	1
covid-19	1237161100891865096	https://twitter.com/user/status/1237161100891865096	BREAKING: During his #Pressconference Trump says he wants to cut payroll taxes to help with #COVID19. The purpose of payroll taxes is to fund Social Security and Medicare. So once again Trump confirms he wants to cut Social Security and Medicare. How about taxing billionaires?	1	1
covid-19	1237097081371795456	https://twitter.com/user/status/1237097081371795456	There is no bigger tool in the cosmos than this absolute loser. He doesn’t have a single redeeming characteristic. He’s the guy at the party who endlessly blabbers on about himself and has you pinned a corner so you can’t leave. 👇🏻 https://t.co/vXLeYgx1Nb	0	0
covid-19	1229402828814327808	https://twitter.com/user/status/1229402828814327808	🎥Overcoming Corona virus 👉A sincere message from Emirati girl The UAE and its people ready to help and support China to defeat this humanitarian crises #UAEVoice #coronavirus #CoronavirusOutbreak #COVID19 #China #сoronaviruses #coronavirusec #WuhanVirus #Wuhan #WuhanChina https://t.co/trgQdgHsBB	0	0
covid-19	1237123391880126470	https://twitter.com/user/status/1237123391880126470	The corrupt, fear-mongering MSM is hyper-focusing on #coronavirus&amp; a #TrumpCrash because they are terrified of the fact that “People are walking away. African Americans are moving over 2 Conservative ideas&amp; it’s going 2 MAKE AMERICA GREAT AGAIN” #Trump2020 https://t.co/8v5w47uW8O	1	0
covid-19	1237640389361876992	https://twitter.com/user/status/1237640389361876992	Current advice #coronavirus @piersmorgan https://t.co/pU4Ug2NI3T	0	0
covid-19	1237155101418143745	https://twitter.com/user/status/1237155101418143745	After #coronavirus outbreak is over, I hope the world's med societies &amp; schools of #PublicHealth establish a prize named for the late Dr. Li Wenliang, the 34 yr old ophthalmologist from Wuhan who tried to warn the world in 12/19 that #COVID19 was starting: https://t.co/3VYhVZ2bty https://t.co/FieAnA2070	0	0
covid-19	1237123102498328583	https://twitter.com/user/status/1237123102498328583	BREAKING: Trump Is Stalling the release of a US Intel Report that warns that the U.S. is NOT ready for a global pandemic. The report was written before #COVID19 hit the US. Trump knew we weren’t ready and he hid it! THIS IS HUGE!	1	1
covid-19	1237340422822821888	https://twitter.com/user/status/1237340422822821888	#COVID19 is NOT part of a conspiracy to hurt the President. It is a real threat that will disrupt our economy &amp; our daily lives. But at a time when we need people to believe truth the media is undermining its credibility with many by covering this as a partisan political issue.	1	0
covid-19	1237013218318565379	https://twitter.com/user/status/1237013218318565379	I have 18 Rolls of luxury loo paper and 10 bottles of Clarisen hand sanitizer - looking to swap for a 3 bed house in Chelsea! #coronavirus #panicbuyinguk https://t.co/LXZ54tjOsP	0	0
covid-19	1237525794299080705	https://twitter.com/user/status/1237525794299080705	#LDTPoll Should the Coronavirus be called COVID-19 or the Wuhan virus? #AmericaFirst #KAG2020 #Dobbs	0	0
covid-19	1237129805310701569	https://twitter.com/user/status/1237129805310701569	As of March 9, 78 state and local public health labs across 50 states now have the capacity to test up to 75,000 people for #COVID19. State/local public health staff determine which specimens should be tested. See updated interim testing guidance: https://t.co/tLIlhG9oGS.	1	1
covid-19	1237108672549052417	https://twitter.com/user/status/1237108672549052417	I am now convinced that us natives need to calm down 😂 #CoronavirusOutbreak https://t.co/Ek0dEMolUY	0	0
covid-19	1237092815433158656	https://twitter.com/user/status/1237092815433158656	This afternoon we learned that three Ohioans have tested positive for #COVID19. It's important for us to take aggressive action to protect Ohioans, and therefore, I have declared a state of emergency in #Ohio.	1	0
covid-19	1237221606377865216	https://twitter.com/user/status/1237221606377865216	South Korea may be turning a corner in fight against #COVID19; but perhaps no other country with epidemic spread has been as effective as South Korea at broad based testing and mitigation, backed by great healthcare. The U.S. should heed lessons now from the steps they’ve taken. https://t.co/aV8Y3VFdJc	1	1
covid-19	1236933821414719488	https://twitter.com/user/status/1236933821414719488	3/ I will therefore try to convey to people far from our reality what we are living in Bergamo in these days of Covid-19 pandemic. I understand the need not to create panic, but when the message of the dangerousness of what is happening does not reach people I shudder.	0	0
covid-19	1237031596982702083	https://twitter.com/user/status/1237031596982702083	I’ve just seen this in the FB &amp; I’ve had to copy it &amp; share! I’m crying with laughter 😂😂 #coronavirus #COVID2019 #toiletpaper https://t.co/czT7PT3v96	0	0
covid-19	1237534161658765314	https://twitter.com/user/status/1237534161658765314	Due to the corona virus I will not be passing my blunt	0	0
covid-19	1236605070902300673	https://twitter.com/user/status/1236605070902300673	Yall got us fucked up!! Keep that shit in SF why bring that shit to Oakland. At this point yall want us dead, environmental racism is so fucking real. No one is thinking about OUR community health, just keep further oppressing low income poc right. https://t.co/QkPTE7OznW	0	0
covid-19	1237397963040833536	https://twitter.com/user/status/1237397963040833536	⚠️#COVID19 cases increase exponentially. #China 1/23: 444 cases 1/30: 4,903 2/6: 22,112 #Italy 2/22: 62 2/29: 888 3/6: 4,636 Trump bungled #coronavirus testing, so the reported 729 US cases are just a fraction of the real cases. Expect a MASSIVE surge. https://t.co/s4xp5Ma5Nq	1	1
covid-19	1237015745583669248	https://twitter.com/user/status/1237015745583669248	JUST IN: President Duterte announces 4 new cases of #COVID19; PH total now at 24 https://t.co/arH9a9imqC	1	0
covid-19	1237290871319670785	https://twitter.com/user/status/1237290871319670785	Just a few days after Juergen Klopp refused to answer questions on #covid19 because he is not an expert, we have this view from an eminent virologist ... (is that right?) https://t.co/L8Qw9zA5eO	1	0
covid-19	1236924515822628864	https://twitter.com/user/status/1236924515822628864	Reaction from various teams after hearing #IPL may get cancelled due to #CoronaVirus https://t.co/97NUIGKtRm	0	0
covid-19	1236855863475728384	https://twitter.com/user/status/1236855863475728384	How about “Kung Flu”? https://t.co/qrFo7xFEEr	0	0
covid-19	1237034194355867648	https://twitter.com/user/status/1237034194355867648	Very grateful to @KingSalman, Crown Prince Mohammed bin Salman &amp; the people of 🇸🇦 for pledging USD 10M to @WHO for the implementation of urgent measures to minimize the spread of #COVID19 &amp; to support countries with vulnerable health infrastructures. https://t.co/qrOhgy5Ghh	1	1
covid-19	1237426209920880641	https://twitter.com/user/status/1237426209920880641	Looks like Brexit could mean that the UK gets any #COVID19 vaccine later than other countries, &amp; for more money, due to us being out of the EU’s joint procurement of medical countermeasures. I'm not sure this divergence thing is all it's cracked up to be. https://t.co/BoACp9PX8k	1	1
covid-19	1237269456319021056	https://twitter.com/user/status/1237269456319021056	Quite something to hear UK broadcasters describing the Lombardy crisis as so dire that patients are being treated in hospital corridors. This, of course, is an NHS norm - irrespective of #COVID19. The inevitable consequence of a decade of deliberate underfunding. And so wrong 😔	1	1
covid-19	1236966093329227779	https://twitter.com/user/status/1236966093329227779	#Coronavirus: Meet India’s Imran Shaikh arrested for selling used masks from foreign countries https://t.co/GMMfd5FPUs	1	1
covid-19	1237563898577817601	https://twitter.com/user/status/1237563898577817601	#Coronavirus latest: -Cases surpass 117,000 worldwide; deaths exceed 4,200 -China reports just 24 new cases -Italy infections over 10,000, cases in the U.S. near 1,000 -Canada's PM Justin Trudeau to announce financial measures https://t.co/ZfcQ1tRcXe	1	0
covid-19	1237344519777067008	https://twitter.com/user/status/1237344519777067008	This is an amazing example of preparedness for #COVID19 and keeping the populations safe! Great job, #Rwanda! #coronavirus https://t.co/Sp1nKtHdJP	0	0
covid-19	1237577428882452480	https://twitter.com/user/status/1237577428882452480	JUST IN: Three TSA officers at #SanJose Int’l Airport have tested positive for #coronavirus. TSA: “all TSA employees they have come in contact with (them) over the past 14 days are quarantined at home.” #SJC #airtravel. Full statement: https://t.co/jj7JKlRYBP	1	1
covid-19	1236835458979483648	https://twitter.com/user/status/1236835458979483648	I call it the Wuhan Virus. I'm Chinese. I must be suffering from a serious case of internalized racism. https://t.co/Ml7UDKdbNR	0	0
covid-19	1236995216982171648	https://twitter.com/user/status/1236995216982171648	The Philippines sees a sudden jump in the number of coronavirus cases to 20. Health Assistant Secretary Maria Rosario Vergeire attributes the spike in new cases to better surveillance of COVID-19 by the Health Department. https://t.co/0sY7pwIGTb https://t.co/dsR7J2lhLQ	1	1
covid-19	1236836747352260608	https://twitter.com/user/status/1236836747352260608	Chanyeol, Suho, Kai and Baekhyun each donated 50million won while Yixing donated 20million won to Hope Bridge to help those affected of COVID-19 😇 (Yixing also donated money&amp;facemasks to various hospitals, charities, residential communities, police stations, alma mater in 🇨🇳 ) https://t.co/QDxwsJDvkF	1	1
covid-19	1237127396026748928	https://twitter.com/user/status/1237127396026748928	So coronavirus, or COVID-19, takes over the headlines right after Kobe passes away. If you translate COVID into Hebrew it becomes KOBE. Kobe was also buried in Corona del Mar cemetery. Either we’re in a simulation or the universe loves coincidences. https://t.co/cuqsZfRNvr	1	0
covid-19	1237409662410149888	https://twitter.com/user/status/1237409662410149888	Thoughts on #COVID19 after a busy telehealth shift: 1. Vast majority of folks very low risk, mostly want to know if they need to change their behavior. The answer is YES. We will all have to change our habits- if we haven't already- to mitigate spread of disease. 1/x thread	1	0
covid-19	1237030182852218883	https://twitter.com/user/status/1237030182852218883	*Corona virus spreads to New York* Columbia: we MUST protect these thriving young minds, schools CANCELLLED CUNY’s and SUNY’s: HAHA BITCH U GONE DIE🤪🤪😌	1	0
covid-19	1237197579550699521	https://twitter.com/user/status/1237197579550699521	You could make nearly $4,600 by volunteering to be infected with #Coronavirus: https://t.co/rVwPyHSV0k https://t.co/LxBtQY9Tn1	1	1
covid-19	1237238588158312448	https://twitter.com/user/status/1237238588158312448	#COVID2019 can be carried by anyone: a US citizen, a Japanese tourist, an undocumented youth, or a Member of Congress. #Coronavirus doesn’t care about your party, gender or religion. It is not Chinese, it’s a virus. Below are some myth busters from WHO. https://t.co/L3U7PVwbHk	1	0
covid-19	1237251356303507456	https://twitter.com/user/status/1237251356303507456	Protect yourself with these measures. Spread the message not the virus. @roinnslainte @HSELive #COVID19 Please retweet. https://t.co/DyboywsNHS	0	0
covid-19	1236856662411096067	https://twitter.com/user/status/1236856662411096067	first relief I've felt on the US COVID-19 response is the CDC posting this picture from their emergency operations center showing there is at least one lesbian with a keychain neck lanyard that jangles when she walks on the job https://t.co/IZhZLbCGH4	0	0
covid-19	1236699162965463040	https://twitter.com/user/status/1236699162965463040	With recorded COVID-19 cases (outside china) so eerily matching an exponential, I couldn't resist making a primer on exponential/logistic growth. At least 3 counterintuitive things about this kind of growth seem worth putting into the discussion. https://t.co/UNqvsybiAL	0	0
covid-19	1237564480646557697	https://twitter.com/user/status/1237564480646557697	‼️For weeks, thousands of samples sat in #Seattle as researchers sought to test them for #coronavirus, but @CDCgov wouldn’t allow it. “We felt like we were sitting, waiting for the #pandemic to emerge. We could help. We couldn’t do anything.”🤬 https://t.co/IGrPKPgWkU	1	1
covid-19	1236877340615081984	https://twitter.com/user/status/1236877340615081984	#Coronavirus -Oil prices crash, Asian markets tumble after virus grips about half of the world -Death toll crosses 3,800 -China 2020 car sales set to fall -New infections rate slowing, South Korea health minister says -Italy outpaces South Korea in cases https://t.co/Vj9s1dUgng	1	1
covid-19	1237423111458492418	https://twitter.com/user/status/1237423111458492418	WOAH! Austria is closing its border with Italy. This is huge. The corona virus has managed to bring down the EU open borders project. Looks like staying safe is more important than globalism after all.	1	1
covid-19	1237050695330775042	https://twitter.com/user/status/1237050695330775042	"UNBELIEVEABLE - Johnson seriously suggests on TV to let #coronavirus run unhampered thru UK population. Johnson proposes to let us ""take it on the chin"" &amp; ""allow the disease to move through the population"". In other words... do nothing &amp; accept death rates &gt;10% for elderly. https://t.co/FmBNUL2oRB"	1	1
covid-19	1236700488172810240	https://twitter.com/user/status/1236700488172810240	"After months of spreading, COVID-19 has killed 3,663 people, the majority of whom have been very old with pre-existing conditions. There are many worse diseases killing many more every day that we just ""co-exist with"" and accept. WHY must we shut down the planet over THIS one?"	1	1
covid-19	1236908141528387585	https://twitter.com/user/status/1236908141528387585	EXO's fanclub EXO-L collected 12,810,000 won in just 5 days and donated 12,480,000 won (since EXO debuted on April 8, 2012) and 330,000 won respectively to Hope Bridge for COVID-19 prevention Source: https://t.co/yglWwkzP7n https://t.co/IqV6hCpnxA	1	1
covid-19	1237659149766471681	https://twitter.com/user/status/1237659149766471681	Epidemiologists, is this correct? Is Boris Johnson’s non-intervention strategy going to literally kill us? https://t.co/E84dRsWetw	0	0
covid-19	1237215810743140353	https://twitter.com/user/status/1237215810743140353	I spent much of the last decade working to develop an #Ebola treatment. It was never *if* — it’s *WHEN* — a #pandemic virus hits us. That is why we must PREPARE in ADVANCE. The inaction by @realDonaldTrump to the #CoronavirusOutbreak is a TOTAL #fail.🤬 #coronavirus #COVID19 https://t.co/JlKIsj8oFQ	1	0
covid-19	1237119970645094402	https://twitter.com/user/status/1237119970645094402	(1/2) Confirmed #COVID19 cases as of 9 Mar 16:00 CET via @WHO https://t.co/U3HearPwd7 🌎110,029 🇨🇳80,904 🇰🇷7,382 🇮🇹7,375 🇮🇷6,566 🇫🇷1,116 🇩🇪1,112 🇪🇸999 🚢696 🇯🇵488 🇨🇭332 🇬🇧277 🇳🇱265 🇺🇸213 🇸🇪203 🇧🇪200 🇳🇴169 🇸🇬150 🇲🇾117 🇦🇹112 🇧🇭95 🇦🇺77 🇬🇷73 🇰🇼64 🇨🇦62 🇮🇶60 🇪🇬🇮🇸55 🇹🇭50 🇦🇪45 🇮🇳43	1	0
covid-19	1236976049864368129	https://twitter.com/user/status/1236976049864368129	Jakarta finally has a coronavirus data website: https://t.co/9j02L5dLfb , according to which 64 people in the capital metro region currently being monitored	1	0
covid-19	1236965493036044288	https://twitter.com/user/status/1236965493036044288	Nancy Binay justifying the panicky, neurotic, alarmist in me.😁 I mean, why'd DOH raise #COVID19 level to Red, when they literally had nothing beyond BASIC info to share w/ the public? TAPOS THEY WANT US TO STAY CALM AMIDST SLOW INFO DISSEMINATION—&amp; A HIGHLY CONTAGIOUS VIRUS?🙄 https://t.co/2QQm5bspoB	1	1
covid-19	1237277820646313984	https://twitter.com/user/status/1237277820646313984	"Your Italian health service is under enormous pressure, says @BBCr4today interviewer to a politician in Rome. ""We hear you are 3000 staff short."" Do you know how many NHS staff we are short of after 10 years of Tory underfunding and mismanagement? ~100,000 #coronavirus"	1	1
covid-19	1234830633018544128	https://twitter.com/user/status/1234830633018544128	We love this handwashing dance from Vietnamese dancer, Quang Đăng. Washing your hands with soap and water is one of the first steps to protect yourself from #coronavirus. https://t.co/lmXLbR3hZa	1	0
covid-19	1236870702277353472	https://twitter.com/user/status/1236870702277353472	[NEWS] 200309 EXO Fanclub (EXO-L) has donated 12,480,000₩ to Hope Bridge to prevent the spread of Covid-19 📎 https://t.co/z4E1g3rrIX #EXO #엑소 @weareoneEXO https://t.co/976mfpkKFn	1	1
covid-19	1237145157583192064	https://twitter.com/user/status/1237145157583192064	Soap kills COVID-19 - the molecular chemistry of why: it breaks down the lipid (fat) layer and breaks the virus apart. Soap kills Coronavirus. https://t.co/6BluCDwpdC	1	1
covid-19	1237229847211995136	https://twitter.com/user/status/1237229847211995136	COVID-19 management is a failure at the national level, but please do know that state, local, &amp; institutional officials are working their tails off right now. At my shop, it's a 24/7 operation, with a command central, updates multiple times/ day &amp; tremendously adaptive protocols.	0	0
covid-19	1237337403523772416	https://twitter.com/user/status/1237337403523772416	UP-developed COVID-19 testing kit is 6 times cheaper than foreign counterparts https://t.co/rzfj014eQV	1	1
covid-19	1236988603873390592	https://twitter.com/user/status/1236988603873390592	I went around the urban railways today amid Code Red #covid19 in PH. I realized no matter how Filipinos would want to practice ‘social distancing’ to avoid #covid2019, workers do not have other options. https://t.co/rha4E7swSA	1	0
covid-19	1237138237724004352	https://twitter.com/user/status/1237138237724004352	BREAKING: I’m declaring a State of Emergency for New Jersey amid an outbreak of #COVID19. We’ve been ahead of the curve in terms of our preparations, and this declaration will help keep us there. For more information, visit https://t.co/UyohzX5yGk https://t.co/ACoJrkLgJm https://t.co/9gINlZKB1f	1	1
covid-19	1237279939239559168	https://twitter.com/user/status/1237279939239559168	Thank you @Dischem #COVID19 #CoronaVirusSA https://t.co/gmyEZFttsR	0	0
covid-19	1236837748167843840	https://twitter.com/user/status/1236837748167843840	Now that republicans have decided that Covid-19 isn’t a hoax because some of them are getting it, they’ve decided to try to blame the disease on the Chinese who have suffered horribly.	1	1
covid-19	1237490814424678401	https://twitter.com/user/status/1237490814424678401	Dr Ron Daniels, senior ITU consultant, points out an inescapable truth: “We have half as many intensive care beds per capita as Italy does.” Whatever @borisjohnson may claim, a decade of brutal, unrelenting NHS underfunding leaves us woefully ill-prepared for #COVID19. https://t.co/8JJPxEpJgZ	1	1
covid-19	1237481293836926979	https://twitter.com/user/status/1237481293836926979	#coronavirus Italy update: Codogno, the first town to face lockdown about three weeks ago, just reported that the number of new infected patients has reached 0. The lockdown works: the draconian measures imposed on the area made this happen in just a few weeks.	1	1
