sentence_id,screening,label,text
27106,-3,0,Imagine if we had pulled out at that point.
10682,-3,0,So we've got to deal with that right away.
13807,-3,0,You don't have to go back to Herbert Hoover.
16956,-3,0,It's important for our future uhh - economic security that that job be nonpolitical and uh - separate from the executive and the Legislative branches.
13315,-3,0,"I obviously repudiate the Klan; I repudiate anybody who uses the religious issue; I will not tolerate it, I have ordered all of my people to have nothing to do with it and I say - say to this great audience, whoever may be listening, remember, if you believe in America, if you want America to set the right example to the world, that we cannot have religious or racial prejudice."
12589,-3,0,"And I say that not as the Democratic standard-bearer, but as a citizen of the United States who is concerned about the United States."
24313,-3,0,"In order to keep America the strongest nation in the world, we need some continuity and some change."
6759,-3,0,"But I also believe that because we are the United States of America, we're a country with a great, unbelievable Constitution, with rights that we afford people, that you can't discriminate in the workplace."
8603,-3,0,"Secondly, the Vice President mentioned medical care for the aged."
27209,-3,0,"And our military, we've got to strengthen our military long-term."
8753,-3,0,I wouldn't be called a conservative if I were.
34142,-3,0,"They say, what do we need this for?"
7939,-3,0,"Now, many of the programs that I'm talking about - economic growth, care for the aged, development of our natural resources - build the strength of the United States."
18400,-3,0,"It's hard work to go from a place where people get their hands cut off, or executed, to a place where people are free."
3983,-3,0,And I guarantee you I would not publicly state that I'm going to attack them.
16395,-3,0,"I want to keep our neighborhoods much, much better in terms of anti-crime, and that's why I would appoint judges that have a little more sympathy for the victims of crime and a little less for the criminals."
19934,-3,0,And even some in your own party couldn't buy that.
18955,-3,0,"I think that there needs to be checks and balances in a democracy, and made that very clear that by consolidating power in the central government, he's sending a signal to the Western world and United States that perhaps he doesn't believe in checks and balances, and I told him that."
14160,-3,0,I feel very strongly about the people who go into battle for our country.
17619,-3,0,You can't wish it away.
25704,-3,0,"I was going to applaud, too."
2682,-3,0,"We -- as president, I will sit on day one -- actually, the day after I get elected -- I'll sit down with leaders -- the Democratic leaders, as well as Republican leaders, and continue -- as we did in my state -- we met every Monday for a couple hours, talked about the issues and the challenges in the -- in the -- in our state in that case."
25573,-3,0,I accept his objective and his dream; we all do.
16709,-3,0,We're gonna run out of oil.
15392,-3,0,"I would have someone ride herd on those regulations, and we would start eliminating those discriminations in the Federal Government against women."
7492,-3,0,And I think we're both very lucky.
22200,-3,0,"And I believe you're right on to something, that if we don't change the education we're not going to be able to compete."
22419,-3,0,I do not want to raise taxes.
24046,-3,0,"They don't want us to control it, very candidly."
12710,-3,0,"We're going to have to try to provide closer ties, to associate ourselves with the great desire of these people for a better life if we're going to prevent Castro's influence from spreading throughout all of Latin America."
24731,-3,0,Mr. Bush is trying to run against Lyndon Johnson and Jimmy Carter and everybody in the world but me in this race.
6782,-3,0,I will defend the right of Roe v. Wade.
20846,-3,0,"Three, we have to consolidate the federal programs to free districts to free the schools and encourage innovators like Michael."
32494,-3,0,"And that's, like, no growth."
10628,-3,0,The situation today cries out for bipartisanship.
21820,-3,0,The key is to control the cost and maintain the quality.
19092,-3,0,"I wanted to turn this country around with a program of opportunity for all, responsibility from all, and an American community where everybody has a role to play."
27020,-3,0,...that's a -- I indicated...
22730,-3,0,I meet with them all the time.
20848,-3,0,"Four, we're going to say if you receive federal money, measure third, fourth, fifth, sixth, seventh and eighth grade."
16654,-3,0,And I think we'll have some decrease in our disbursements.
19828,-3,0,I don't fault the President or the vice president for sending their children to private schools or better schools.
22764,-3,0,And I recognize I've made some decisions that have caused people to not understand the great values of our country.
20600,-3,0,Be a wonderful time for the Russians to step into the Balkans and convince Mr. Milosevic that it's in his best interest and his country's best interest to leave office.
25966,-3,0,It simply says all these states -- it made it illegal for kids to smoke.
14390,-3,0,"I will do everything I can, if I get up there, to make dirty tricks a thing of the past."
23872,-3,0,I just thought of another -- another big difference here between me.
24507,-3,0,So we're still in the fight.
17761,-3,0,"Don't talk about growth, because even though we need growth, that's not helping."
21899,-3,0,And you have to vote for somebody with a plan.
16353,-3,0,"But here again, I don't know which George Bush I'm listening to."
6205,-3,0,We tried to overturn it in the Senate.
30090,-3,0,"I was so proud of law enforcement in New York, in Minnesota, in New Jersey."
3027,-3,0,He indicates he would not make those.
701,-3,0,We know where you're cutting right now.
19860,-3,0,I have been a strong force for reform.
5490,-3,0,"It's good to see you again, Senator Obama."
4408,-3,0,"I don't think any of us can say that our standing in the world now, the way children around the world look at the United States, is the same."
25087,-3,0,And we can see that in both Lebanon and in Central America.
33162,-3,0,The Supreme Court: It's what it's all about.
21407,-3,0,"Now, it's not the Republicans' fault, of course, and it's not the Democrats' fault."
10377,-3,0,There's a fundamentally different vision about how we move our country forward.
27506,-3,0,I think they saw weakness where they had expected to find American strength.
23458,-3,0,And you know why he gets that count?
6224,-3,0,"And he'll say it has something to do with Roe v. Wade, about the Illinois State Senate."
2075,-3,0,"And if we're asking for no revenue, then that means that we've got to get rid of a whole bunch of stuff."
14500,-3,0,But very specifically the key thing is to turn the government back to the people and take it away from the special interests and have people go to Washington to serve.
24179,-3,0,"Step one, the American people send me up there, the day after election, I'll get with congressional--we won't even wait till inauguration, and I'll ask the president to help me and I'll ask his staff to help me."
17521,-3,0,I don't think that any of us should be called upon here to stand and make a decision as to what other things might come under the self-defense tradition.
9231,-3,0,That -- that Detroit -- that Detroit answer...
12932,-3,0,Chiang Kai-shek will not withdraw.
22220,-3,0,I don't think we should spend tax money on private schools.
33618,-3,0,"Saudi Arabia, nothing but money."
7194,-3,0,We have a long distance yet to travel in terms of fairness in America.
19244,-3,0,"In fact, I used to go home, my mother would tell me, Bob, all I've got is my Social Security and my Medicare, don't cut it."
33233,-3,0,So I'm very honored by all of that.
7082,-3,0,I don't think we ought to reward illegal behavior.
4217,-3,0,It had everything to do with energy.
914,-3,0,"I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers."
11836,-3,0,And I think that racial profiling is part of a larger issue of how we deal with race in America.
27680,-3,0,It's important for the nuclear weapons.
14645,-3,0,We can't do that to the American people.
24283,-3,0,"One is we've got to have the money to be able to pay for defense, and we've got to manufacture here."
28600,-3,0,"And you guys have been having a hard time, and I want to fight for you."
23886,-3,0,"Well, they've got a point."
12155,-3,0,There's -- you don't have to take my word for this.
12544,-3,0,"And so I say that the record shows that we know how to keep the peace, to keep it without surrender."
18894,-3,0,I did a lot of work on this.
3052,-3,0,"I do not believe that we, the United States, should sell, give or otherwise transfer military hardware to the People's Republic of China, or any other Communist nation, such as the Soviet Union and the like."
11896,-3,0,The Byrd family may have a misunderstanding of it in Texas also.
34033,-3,0,I think they're going to see through it.
15059,-3,0,"There is no doubt in my mind that in the downtown central cities, with the, with the new commitment on an energy policy, with a chance to revitalize homes and to make them more fuel efficient, with a chance for our synthetic fuels program, solar power, this will give us an additional opportunity for jobs which will pay rich dividends."
6612,-3,0,"I'd say, Bob, I've got policies to continue to grow our economy and create the jobs of the 21st century."
25438,-3,0,"If they're space weapons, I assume they'll be in space."
10939,-3,0,"Because there's a huge pool, we can drop the costs."
7158,-3,0,"Listen, the No Child Left Behind Act is really a jobs act when you think about it."
669,-3,0,"And if we haven't learned from the negotiating history on that, we'll never learn."
9026,-3,0,I think all of us should have a respect for innocent life.
27960,-3,0,"but after a decade of war, I think we all recognize we've got to do some nation building here at home, rebuilding our roads, our bridges and especially caring for our Veterans who sacrificed so much for our freedom."
12304,-3,0,Perhaps some of that land needs to be set aside.
14651,-3,0,And you have to make decisions even when it's against your own interest.
3321,-3,0,It may later be Catholics; it may be - later be Baptists who are threatened by some foreign country.
2513,-3,0,I -- I have to respond to that.
1305,-3,0,And that's been lacking in the last eight years.
959,-3,0,This has been an extraordinary 18 months for Kitty and me and for our family.
23485,-3,0,So I really don't think so.
13406,-3,0,"And in addition to that, we need programs, particularly in higher education, which will stimulate scientific breakthroughs which will bring more growth."
8844,-3,0,I think one of the problems today with the cities is Federal aid.
2519,-3,0,He said he was going to broaden the base.
6754,-3,0,"And I've met wives who are supportive of their husbands or vice versa when they finally sort of broke out and allowed themselves to live who they were, who they felt God had made them."
32234,-3,0,We're going to be able to.
1912,-3,0,"Number two, let's look at history."
10901,-3,0,"By the way, my friends, I know you grow a little weary with this back-and-forth."
31984,-3,0,His was what he's done to women.
33754,-3,0,"Well, let me just say -- let me just say."
13404,-3,0,We also have to see that all of the people of the United States - the tremendous talents that our people have - are used adequately.
12807,-3,0,If we fail then we must meet our responsibilities to ourselves.
23670,-3,0,Put a head fake on us.
17278,-3,0,"Whether that helps or not, I don't know."
472,-3,0,"I don't think it's enough to come before the American people who are watching us tonight and say, well, I haven't sorted it out."
435,-3,0,"And I think it has to be the woman, in the exercise of her own conscience and religious beliefs, that makes that decision."
4317,-3,0,We have to work more closely with our allies.
20471,-3,0,I strongly support new investments in clean coal technology.
2502,-3,0,"That's how it's going to be paid for, but we don't know the details."
7974,-3,0,"I would also like to point out that as far as Senator Kennedy's comments are concerned, I think he has a perfect right and a responsibility to criticize this Administration whenever he thinks we're wrong."
15709,-3,0,"So, it's not a question of saying our budget is full of a lot of waste."
1587,-3,0,Our people wanna go back to work.
6401,-3,0,These are the policies I have fought for my entire career.
12477,-3,0,I want to do something about Social Security.
14720,-3,0,"It won't take miracles and it won't happen overnight, but we can do much, much better if we have the courage to change."
13880,-3,0,"I once said, in a frivolous moment, when he got out of the race: If you can't stand the heat, buy an air conditioning company."
1943,-3,0,What things would I cut from spending?
15648,-3,0,"It is, though, trying to understand the heartbeat of the country."
18754,-3,0,And the president of South Korea went back to South Korea bewildered and embarrassed because it went against his policy.
4029,-3,0,"Jim, let me just make a point."
13247,-3,0,"Well, Mr. Cater, of course it's a criticism that uh - is being made."
3478,-3,0,We haven't seen the language yet.
29376,-3,0,"But regulations, you are going to regulate these businesses out of existence."
2911,-3,0,The American people don't know what those commitments are.
20324,-3,0,"No prescription drug benefits, no drug therapy, no preventative medicines, no vision care."
29526,-3,0,"I said, do you get audited?"
32728,-3,0,"Why can't they do the attack, make it a sneak attack, and after the attack is made, inform the American public that we've knocked out the leaders, we've had a tremendous success?"
20546,-3,0,"They're good, solid men and women who have made good, sound judgments on behalf of the people of Texas."
25623,-3,0,The meaning of this election is the future and whether we're going to grow and provide the jobs and the opportunities for all Americans and that they need.
27237,-3,0,That way we can invest in the research and technology that's always kept us at the cutting edge.
3872,-3,0,I was honored to be there.
14268,-3,0,"Look, you have to build a consensus, but in some things -- Ross mentioned Saddam Hussein."
10769,-3,0,Small businesses across America will have to cut jobs and will have their taxes increase and won't be able to hire because of Senator Obama's tax policies.
19099,-3,0,"Now, let's balance the budget and protect Medicare, Medicaid, education and the environment."
15095,-3,0,"And I said, well, yes."
22040,-3,0,To get the interest rates down.
27195,-3,0,"Well I -- I absolutely believe that America has a -- a responsibility, and the privilege of helping defend freedom and promote the principles that -- that make the world more peaceful."
2026,-3,0,I don't want to kill jobs in this environment.
19667,-3,0,And they said no because they got a memo from one of their political advisers saying that instead they should characterize whatever we did as big government and make sure nothing was done to aid healthcare before the '94 elections so they could make that claim.
24562,-3,0,"I think whoever is in the White House should just make it absolutely unconscionable and inexcusable, and if anybody's in the middle of a speech at, you know, one of these conventions, I would expect the candidate to go out and lift him off the stage if he starts preaching hate -- because we don't have time for it."
7502,-3,0,We can lift our schools up.
586,-3,0,But now we have a chance.
8477,-3,0,Well obviously my views are a little different.
19707,-3,0,Did we inflict any damage?
13025,-3,0,One other point I would make: what could you do?
19450,-3,0,Not if I didn't have a better idea.
15621,-3,0,I don't know if the vice president agrees with that.
2480,-3,0,"These are small -- these are enterprises competing with each other, learning how to do better and better jobs."
32246,-3,0,"But when we get rid of those lines, you will have competition, and we will be able to keep pre-existing, we'll also be able to help people that can't get -- don't have money because we are going to have people protected."
27098,-3,0,We organized the Friends of Syria.
26854,-3,0,Every 12-year-old can log in on the Internet.
11416,-3,0,I see it as a question of values.
3714,-3,0,I know how to do that.
26530,-3,0,"A good place to start is to say no managed care provider can gag a doctor and kick the doctor out of the managed care plan for the doctor, telling the patient, you need a more expensive test, you need a more expensive procedure, your health requires it."
24417,-3,0,I am concerned about ethnic cleansing.
27678,-3,0,But we're going to have to work with the -- with the people in Pakistan to try and help them move to a more responsible course than the one that they're on.
25365,-3,0,"Now, with regard to having to say whether we would try to survive in the event of a nuclear war, of course we would."
8357,-3,0,His has been in the legislative branch.
9051,-3,0,"And some people in high positions of leadership, tell us that the answer is to retreat."
33711,-3,0,The report was so bad.
12663,-3,0,"The point of all this is, this is a struggle in which we're engaged."
20351,-3,0,It's called Immediate Helping Hand.
11953,-3,0,I respect their -- I respect -- on the one hand he says he agrees with me and then he says he doesn't.
16518,-3,0,"I might say too, that - that if we see that these goals cannot be reached - and I believe they're reasonable goals - then I would cut back on the rate of implement- implementation of new programs in order to accommodate a balanced budget by fiscal year '81 which is the last year of the next term."
16533,-3,0,"And if I'm elected president that's gonna be a top priority of mine to completely revise the structure of the federal government, to make it economical, efficient, purposeful and manageable for a change."
27065,-3,0,And I am confident that Assad's days are numbered.
3451,-3,0,So have a lot of Americans who are facing challenges.
29287,-3,0,"Well, actually, I have thought about this quite a bit."
10929,-3,0,"If you're a small business, it's a crushing burden."
23055,-3,0,You know what he said?
10945,-3,0,He would also strip away the ability of states to provide some of the regulations on insurance companies to make sure you're not excluded for pre-existing conditions or your mammograms are covered or your maternity is covered.
14011,-3,0,"I thought we were going to have equal time, but maybe I just have to interrupt the other 2."
33891,-3,0,That is not who America is.
7076,-3,0,"It makes sure that the people coming across the border are humanely treated, that they're not kept in the shadows of our society, that they're able to go back and forth to see their families."
15420,-3,0,"As I've studied the record between myself and Governor Reagan, I've been impressed with the stark differences that exist between us."
11294,-3,0,"I think, joining with our allies and friends in a league of democracies, that we can effectively abridge their behavior, and hopefully they would abandon this quest that they are on for nuclear weapons."
26701,-3,0,"Well no doubt about it, our founding fathers had a great deal of wisdom."
18133,-3,0,You don't send troops to war without the body armor that they need.
16947,-3,0,I would not wanna destroy the - the independence of the uh Federal Reserve - uh Board.
16,-3,0,I think we've seen a deterioration of values.
460,-3,0,"And if we can get this law changed, everybody should make the extraordinary effort to take these kids that are unwanted and sometimes aborted, take the - let them come to birth, and then put them in a family where they will be loved."
24711,-3,0,"What we do need to do, though, is control the growth of these mandatory programs."
2247,-3,0,Can we -- can we stay on Medicare?
22268,-3,0,"Finally had to come back to school, the chicken lost its feathers."
9742,-3,0,And I think that's a mistake.
26461,-3,0,No insult ever cleaned up a toxic waste dump or helped an elderly person.
1572,-3,0,I served an a hospital authority.
16288,-3,0,We see the Russians coming out of Afghanistan.
884,-3,0,"The fact is I've picked somebody who not only will be a great Vice President, but if, God forbid, something happens to the president, could step into that office and do so with distinction and with strength and with leadership."
28512,-3,0,Soldiers must understand why we're going.
2277,-3,0,"As a businessperson, I had to have -- I need to know the regulations."
9050,-3,0,we're confronted with the horrendous problems that we've discussed here tonight.
29852,-3,0,"And so we need to do a better job of working, again, with the communities, faith communities, business communities, as well as the police to try to deal with this problem."
21955,-3,0,"I don't think it's fair to say, you know, whatever it is, that if you haven't been hit by it personally."
20032,-3,0,"I don't know, I'm not questioning anybody."
17864,-3,0,"So, there seems to be no shortage of investment capital."
21505,-3,0,Let's don't -- you don't have to believe it.
1149,-3,0,"Well, just briefly, I - I think this is uh - the second time that General Brown has made a statement that - for which he did have to apologize."
1931,-3,0,"I think it's, frankly, not moral for my generation to keep spending massively more than we take in, knowing those burdens are going to be passed on to the next generation and they're going to be paying the interest and the principal all their lives."
33892,-3,0,"And I hope that as we move in the last weeks of this campaign, more and more people will understand what's at stake in this election."
9663,-3,0,These are not just women's issues.
12368,-3,0,"It certainly wasn't the attitude that took place out west, however."
25766,-3,0,"One of the reasons that I ran for president, Sandy, is because not just children, a lot of grownups felt that way."
23943,-3,0,You have questioned my patriotism.
26912,-3,0,Our hearts and -- and minds go out to them.
11646,-3,0,"My wife Tipper, who is here, actually went on a military plane with General Sholicatchvieli on one of those flights."
14548,-3,0,"And give it to the president, and if the Congress isn't big enough to do it, let the president have a shot at this excess spending."
19042,-3,0,We will strengthen our intelligence-gathering services.
7340,-3,0,"If a president doesn't reach out and bring people in and be inclusive, then how are we going to get over those barriers?"
14980,-3,0,"Let the local entity, the city, declare this particular area, based on the standards of the percentage of people on welfare, unemployed, and so forth, in that area."
26239,-3,0,"A little experience, a little age, a little intelligence."
13311,-3,0,I see what it does.
15447,-3,0,"I think when you make that decision, it might be well if you would ask yourself, are you better off than you were four years ago?"
8017,-3,0,"One of the problems, I think, at the time of South Korea was the question of whether the United States would defend it if it were attacked."
14104,-3,0,So I have to stand up for myself.
17303,-3,0,What I object to -- [applause] -- what I object to -- what I object to is someone seeking to use his faith to question the faith of another or to use that faith and seek to use the power of government to impose it on others.
16951,-3,0,"Fortunately, he has been during Democratic as well as Republican administrations."
8960,-3,0,"Mr. Moyers, I'm not here to debate Governor Reagan's record as Governor."
18736,-3,0,"On Iran, I hope we can do the same thing, continue to work with the world to convince the Iranian mullahs to abandon their nuclear ambitions."
5609,-3,0,But there is no doubt that we've been living beyond our means and we're going to have to make some adjustments.
188,-3,0,"It lies to me in flexibility in Medicaid so people at the lowest end can buy in there and get their needs covered and then it also - I do not want to see us mandate across the board that every company has to do this, because I really think that marginal operators are going to go say, ""We can't make it."""
4077,-3,0,I believe the Republican Guard of Iran is a terrorist organization.
21317,-3,0,"I decided I was dumb and didn't understand it so I called a ""Who's Who"" of the folks that have been around it, and I said why won't everybody go south; they said it will be disruptive; I said for how long."
6373,-3,0,And they were graphically demonstrated again today.
9599,-3,0,That's not what you did in that generation.
23846,-3,0,"I'll sit down with them, Democrats and Republicans alike, and work for my agenda for American renewal, which represents real change."
23053,-3,0,"John, you heard the president just say that he thought he might try to be for it."
17210,-3,0,I want to hear only arguments as to whether it is good or bad for the people -- is it morally right?
24506,-3,0,"And people are beginning to educate through this program, teaching these kids you shouldn't use drugs."
15431,-3,0,"And the final judgment about the future of the nation - war, peace, involvement, reticence, thoughtfulness, care, consideration, concern - has to be made by the man in the Oval Office."
24435,-3,0,I agree that we cannot commit ground forces to become involved in the quagmire of Bosnia or in the tribal wars of Somalia.
4377,-3,0,And that means we can't provide health care to people who need it.
30085,-3,0,"The question you asked is, what do we do here in the United States?"
22139,-3,0,We cannot be the policeman for the world any longer.
20577,-3,0,"Well, Milosevic has lost the election."
12841,-3,0,"Now, these are the conditions that I can lay out."
32296,-3,0,"And this is a gift to ISIS and the terrorists, violent jihadist terrorists."
17142,-3,0,And there are other ways of squeezing this budget without constantly picking on our senior citizens and the most vulnerable in American life.
26575,-3,0,I would be willing to have another debate this year.
20668,-3,0,"I think that there are situations like in Bosnia or Kosovo where there's a genocide, where our national security is at stake there."
19764,-3,0,It seemed to me the violence stopped when these leaders came to America.
16142,-3,0,"Well, let me take him up on this question of farm subsidies."
17315,-3,0,"With regard to a platform on the Supreme Court, I can only say one thing about that."
8219,-3,0,"But on the other hand, when we look at the various programs that he offers, they do not seem to be new."
8122,-3,0,"I should make it very clear that I do not think we're doing enough, that I am not satisfied as an American with the progress that we're making."
10908,-3,0,I have fought time after time against these pork barrel -- these bills that come to the floor and they have all kinds of goodies and all kinds of things in them for everybody and they buy off the votes.
27992,-3,0,We've been blessed by having a nation that's free and prosperous thanks to the contributions of the greatest generation.
26800,-3,0,So we have our differences.
1669,-3,0,I've got a different view.
25628,-3,0,"But I couldn't completely neglect the beauty around me -- the Pacific out there on one side of the highway, shining in the sunlight, the mountains of the coast range rising on the other side."
26829,-3,0,We're going to have a good economic package.
10381,-3,0,Folks on Social Security who've worked all their lives.
22478,-3,0,I thought I owed that to you and I respect you for being here and for the impact you've had on making this a more positive experience.
23063,-3,0,We're not talking about third-world drugs.
3825,-3,0,We took our eye off the ball.
20598,-3,0,That's why it's important to make sure our alliances are as strong as they possibly can be to keep the pressure on Mr. Milosevic.
25482,-3,0,The warhead principle -- there have been counting rules for years.
30094,-3,0,"So we've got to do everything we can to vacuum up intelligence from Europe, from the Middle East."
9016,-3,0,I don't believe in trying to legislate new tests for the selection of the Federal Judiciary.
9709,-3,0,I came through small business.
940,-3,0,"Yes, we want change but we are the change."
6832,-3,0,"These are accounts that allow somebody to buy a low-premium, high-deductible catastrophic plan and couple it with tax-free savings."
10690,-3,0,"But just one point I want to make, Tom."
28134,-3,0,They discover great new cures and that's great.
12359,-3,0,"I -- of course there's a lot -- look, global warming needs to be taken very seriously, and I take it seriously."
24157,-3,0,"So as we phase these industries over, there's a whole of intellectual talent in these industries."
8391,-3,0,I think that's a good investment.
8057,-3,0,"The people, some way, have always understood that at a particular time a certain man was the one the country needed."
28451,-3,0,That's what a leader does.
20055,-3,0,But I respect the presidency.
28253,-3,0,I think that's a mistake.
16096,-3,0,"You see, I want the families to have the choice."
19330,-3,0,You're putting a lot of business people out of business.
18264,-3,0,There's a sense of American occupation.
19496,-3,0,You're not going to worry about it anymore.
24193,-3,0,"Health care, schools--one on the debt and deficit."
10759,-3,0,"I want to use a scalpel so that people who need help are getting help and those of us, like myself and Senator McCain, who don't need help, aren't getting it."
21873,-3,0,You're supposed to have a government that comes from you.
32665,-3,0,She doesn't even know who the rebels are.
15323,-3,0,These constant suggestions that the basic Social Security System should be changed does call for concern and consternation among the aged of our country.
18269,-3,0,"Almost every step of the way, our troops have been left on these extraordinarily difficult missions."
3434,-3,0,"Number one, we've got to make sure that we've got oversight over this whole process; $700 billion, potentially, is a lot of money."
25450,-3,0,That's what a President's for.
16526,-3,0,"Well, the uh - the assumption that - that you uh - have described as different is in the rate of growth of our economy."
18010,-3,0,And that's what they are.
15364,-3,0,I happen to believe that the Federal Government has usurped powers of autonomy and authority that belong back at the state and local level.
20415,-3,0,I think that is the wrong choice.
20540,-3,0,That they're appointed for life and that they ought to look at the Constitution as sacred.
28459,-3,0,"I see a future when the world is at peace, with the United States of America promoting the values of democracy and human rights and freedom all around the world."
2695,-3,0,"But, look, my philosophy has been, I will take ideas from anybody, Democrat or Republican, as long as they're advancing the cause of making middle-class families stronger and giving ladders of opportunity to the middle class."
70,-3,0,Those are the values I want to bring to the presidency and to the White House beginning in January of 1989.
22889,-3,0,We don't need mass armies anymore.
15314,-3,0,"Now, again this statement that somehow, I wanted to destroy it and I just changed my tune, that I am for voluntary Social Security, which would mean the ruin of it."
32633,-3,0,"I've taken on Putin and others, and I would do that as president."
15689,-3,0,That's the kind of leadership I want to provide.
26525,-3,0,That's like the family of medical-leave law; it just tries to set the rules of the game.
11160,-3,0,So I agree that we have to speak responsibly and we have to act responsibly.
7321,-3,0,They don't reach those goals.
10548,-3,0,"Now, I've got to correct a little bit of Senator McCain's history, not surprisingly."
2117,-3,0,"And, by the way, if a state gets in trouble, well, we can step in and see if we can find a way to help them."
15703,-3,0,"They would not be in the budget, but you want one now?"
1241,-3,0,"It's impossible for mayors or governors to cooperate with the resident, because they can't anticipate what's gonna happen next."
1059,-3,0,"But I can say this, uh - I'm doing the best I can to get away from that, and during the next ten days, the American people will not see the Carter campaign running uh - television advertisements and newspaper advertisements based on a personal attack on President Ford's character."
1970,-3,0,"And despite that, what we've said is, yes, we had to take some initial emergency measures to make sure we didn't slip into a Great Depression, but what we've also said is, let's make sure that we are cutting out those things that are not helping us grow."
17407,-3,0,And now we're going back to budgeting for additional lands for our parks.
13255,-3,0,"I noted, for example, in reading a - uh - a - a particular discussion that Senator Kennedy had with Dave Garroway shortly after the uh - his statement about regrets, that uh - he made the statement that he felt that these particular flights uh - were ones that shouldn't have occurred right at that time, and the indication was how would Mr. Khrushchev had felt if we had uh - had a flight over the uni- how would we have felt if Mr. Khrushchev ha - uh - had a flight over the United States while uh - he was visiting here."
13125,-3,0,"Now, that is the issue."
5674,-3,0,"And, in fact, an across-the-board spending freeze is a hatchet, and we do need a scalpel, because there are some programs that don't work at all."
8661,-3,0,"Governor Reagan is not responsible for what has happened over the last four years, nor am I."
17807,-3,0,"Well, we've just finished almost the whole debate."
24116,-3,0,"And with this new Congress coming in, gridlock will be gone, and I'll sit down with them and say let's get this done."
18552,-3,0,Soldiers know over there that this isn't being done right yet.
14398,-3,0,Ambassador Glaspie did a lot of talking right after July 25 and that's a fact and it's in all the newspapers.
24752,-3,0,"We can do better, and we must."
264,-3,0,"You see, last year in the primary, he expressed his passion."
11941,-3,0,But I think marriage is a sacred institution.
12777,-3,0,I said we had too many slums.
18523,-3,0,That's the most noble thing that anybody can do.
19347,-3,0,I think it's very difficult.
15904,-3,0,"And I don't assail him on that issue, or others on that issue."
9047,-3,0,"And in so doing, at the same time, we built a new breed of human called an American - a proud, an independent., and a most compassionate individual, for the most part."
22020,-3,0,That's what the election's about.
335,-3,0,"I want to see - when I talked at our convention about a thousand points of light, I was talking about the enormous numbers of shelters and organizations that help."
29876,-3,0,And you know what else I prepared for?
32460,-3,0,"One of the greatest provisions for people like me, to be honest with you, I give up a lot when I run, because I knock out the tax code."
766,-3,0,That is a very serious charge against the president.
24553,-3,0,We are all in this together.
8422,-3,0,Why did Senator Kennedy take that position then?
28910,-3,0,Some of the hardest moments since I've been the governor of the State of Texas is to deal with those cases.
2689,-3,0,But we need to have leadership -- leadership in Washington that will actually bring people together and get the job done and could not care less if -- if it's a Republican or a Democrat.
20567,-3,0,I do believe it's wrong to use a litmus test.
26170,-3,0,The president has been AWOL for four years.
11550,-3,0,"Yes, I think it is."
24844,-3,0,We had to stand up against a tyrant.
13461,-3,0,"And it's because of my belief that if America is going to have the growth that he talks about and that I talk about and that we want, the thing to do is not to discourage individual enterprise, not to discourage people to go out and discover more oil and minerals, but to encourage them."
21850,-3,0,That means keep government out of it.
15936,-3,0,And it's a question as to whether the United States will continue to lead for peace.
17912,-3,0,I believe in opening doors.
30199,-3,0,She does not have a...
34362,-3,0,It may be because of our experiences.
21545,-3,0,"So in principle, though, I'll take your point and think we ought to discuss child care or whatever else it is."
19557,-3,0,Now I think we have a selective engagement policy.
32607,-3,0,"I mean, I think we should be allowed to maybe..."
34152,-3,0,"You shouldn't have been in Iraq, but once you were in Iraq, you should have never left the way."
21343,-3,0,"Number one, make sure that other countries are as open to our markets as our markets are to them, and, if they're not, have measures on the books that don't take forever and a day to implement."
19929,-3,0,"Liberal, conservative, you put whatever label you want on it."
23929,-3,0,Or did they occur while you were a senior official in the federal government?
19884,-3,0,Why can't Landale Shakespeare in Cleveland or Pilar Gonzales in Milwaukee give their children an opportunity to go to a better school.
25594,-3,0,"I want this next generation to be the best educated in American history, to invest in the human mind and science again, so we're out front."
14829,-3,0,"In other words, what I'm talking about is not putting government back to getting less money than government's been getting, but simply cutting the increase in in spending."
19902,-3,0,And their idea was that they knew what was best for the American people.
32968,-3,0,"I want a Supreme Court that will stick with Roe v. Wade and a woman's right to choose, and I want a Supreme Court that will stick with marriage equality."
33911,-3,0,"You know, I could talk for the rest of the debate -- I know I don't have the time to do that."
29409,-3,0,Just go to her website.
18807,-3,0,It's a moral responsibility for us and the world.
4327,-3,0,"We have done some work in terms of securing potential targets, but we still have a long way to go."
6706,-3,0,"Bob, anybody can play with these votes."
3386,-3,0,"Thank you, and good night."
20751,-3,0,"We're talking about a massive government, folks."
1876,-3,0,"Now, and -- and I've talked to a guy who has a very small business."
25909,-3,0,"He puts his money in the outyears, and even if he were re-elected, he'd be gone before anything would happen, and nothing is going to happen."
2282,-3,0,"At the same time, regulation can become excessive."
10144,-3,0,"And I believe if we do a better job in education, we'll -- we'll give people the -- the hope and opportunity they deserve and perhaps less violence from that."
26952,-3,0,"Number four, the rule of law."
13628,-3,0,I do not want any more trickle down government.
14331,-3,0,I've got reply on that.
3519,-3,0,Are you afraid I couldn't hear him?
7067,-3,0,And we'll continue to do so over the next four years.
11278,-3,0,And thank you for your service to the country.
19665,-3,0,"Well, that sounds very good, but it's very wrong."
1126,-3,0,"There are some who allege, I can't prove it true or untrue, that uh - such a statement uh - in effect invited the North Koreans to invade South Korea."
25092,-3,0,And our enemies are strengthened from all of this.
