text	label
That's been consistently proven.	0
Unlike Hillary Clinton, who has a radical position in terms of support for Planned Parenthood, I defunded Planned Parenthood more than four years ago, long before any of these videos came out...	0
[ applause ]	0
...I've got a position that's in line with everyday America.	0
[ applause ]	0
Governor Huckabee, like Governor Walker, you have staked out strong positions on social issues.	0
You favor a constitutional amendment banning same sex marriage.	0
You favor a constitutional amendment banning abortions, except for the life of the mother.	0
Millions of people in this country agree with you, but according to the polls, and again this an electability question, according to the polls, more people don't, so how do you persuade enough Independents and Democrats to get elected in 2016?	0
Chris, I disagree with the idea that the real issue is a constitutional amendment.	0
That's a long and difficult process.	0
I've actually taken the position that's bolder than that.	0
A lot of people are talking about defunding planned parenthood, as if that's a huge game changer.	0
I think it's time to do something even more bold.	0
I think the next president ought to invoke the Fifth, and Fourteenth Amendments to the constitution now that we clearly know that that baby inside the mother's womb is a person at the moment of conception.	0
The reason we know that it is is because of the DNA schedule that we now have clear scientific evidence on.	0
And, this notion that we just continue to ignore the personhood of the individual is a violation of that unborn child's Fifth and 14th Amendment rights for due process and equal protection under the law.	0
It's time that we recognize the Supreme Court is not the Supreme Being, and we change the policy to be pro-life and protect children instead of rip up their body parts and sell them like they're parts to a Buick.	0
[ applause ]	0
Senator Paul, you recently blamed the rise of ISIS on Republican hawks.	0
You later said that that statement, you could have said it better.	0
"But, the statement went on, and you said, quote, ""Everything they've talked about in foreign policy, they've been wrong for the last 20 years."""	0
Why are you so quick to blame your own party?	0
First of all, only ISIS is responsible for the terrorism.	0
Only ISIS is responsible for the depravity.	0
But, we do have to examine, how are we going to defeat ISIS?	0
I've got a proposal.	0
I'm the leading voice in America for not arming the allies of ISIS.	0
[ applause ]	0
I've been fighting amidst a lot of opposition from both Hillary Clinton, as well as some Republicans who wanted to send arms to the allies of ISIS.	0
ISIS rides around in a billion dollars worth of U.S. Humvees.	0
It's a disgrace.	0
We've got to stop -- we shouldn't fund our enemies, for goodness sakes.	0
So, we didn't create ISIS -- ISIS created themselves, but we will stop them, and one of the ways we stop them is by not funding them, and not arming them.	0
[ applause ]	0
Governor Kasich, You chose to expand Medicaid in your state, unlike several other governors on this stage tonight, and it is already over budget by some estimates costing taxpayers an additional $1.4 billion in just the first 18 months.	0
You defended your Medicaid expansion by invoking God, saying to skeptics that when they arrive in heaven, Saint Peter isn't going to ask them how small they've kept government, but what they have done for the poor.	0
Why should Republican voters, who generally want to shrink government, believe that you won't use your Saint Peter rationale to expand every government program?	0
Well, first of all...	0
[ applause ]	0
...	0
first of all, Megyn, you should know that -- that President Reagan expanded Medicaid three or four times.	0
Secondly, I had an opportunity to bring resources back to Ohio to do what?	0
To treat the mentally ill.	0
Ten thousand of them sit in our prisons.	0
It costs $22,500 a year...	0
[ applause ]	0
...	0
to keep them in prison.	0
I'd rather get them their medication so they could lead a decent life.	0
Secondly, we are rehabbing the drug-addicted.	0
Eighty percent of the people in our prisons have addictions or problems.	0
We now treat them in the prisons, release them in the community and the recidivism rate is 10 percent and everybody across this country knows that the tsunami of drugs is -- is threatening their very families.	0
So we're treating them and getting them on their feet.	0
And, finally, the working poor, instead of them having come into the emergency rooms where it costs more, where they're sicker and we end up paying, we brought a program in here to make sure that people could get on their feet.	0
And do you know what?	0
Everybody has a right to their God-given purpose.	0
And finally, our Medicaid is growing at one of the lowest rates in the country.	0
And, finally, we went from $8 billion in the hole to $2 billion in the black.	0
We've cut $5 billion in taxes...	0
[ timer sounds ]	0
...and we've grown 350,000 jobs.	0
[ applause ]	0
Gentlemen, we're turning to a new subject that all of you have been talking about and some of you have been disagreeing about, and that is the issue of immigration.	0
Governor Bush, you released a new plan this week on illegal immigration focusing on enforcement, which some suggest is your effort to show that you're not soft on that issue.	0
I want to ask you about a statement that you made last year about illegal immigrants.	0
And here's what you said.	0
They broke the law, but it's not a felony, it's an act of love.	0
It's an act of commitment to your family.	0
Do you stand by that statement and do you stand by your support for earned legal status?	0
I do.	0
I believe that the great majority of people coming here illegally have no other option.	0
They want to provide for their family.	0
But we need to control our border.	0
It's not -- it's our responsibility to pick and choose who comes in.	0
So I -- I've written a book about this and yet this week, I did come up with a comprehensive strategy that -- that really mirrored what we said in the book, which is that we need to deal with E-Verify, we need to deal with people that come with a legal visa and overstay.	0
We need to be much more strategic on how we deal with border enforcement, border security.	0
We need to eliminate the sanctuary cities in this country.	0
It is ridiculous and tragic...	0
[ applause ]	0
...that people are dying because of the fact that -- that local governments are not following the federal law.	0
There's much to do.	0
And I think rather than talking about this as a wedge issue, which Barack Obama has done now for six long years, the next president -- and I hope to be that president -- will fix this once and for all so that we can turn this into a driver for high sustained economic growth.	0
And there should be a path to earned legal status...	0
[ timer sounds ]	0
...	0
for those that are here.	0
Not -- not amnesty, earned legal status, which means you pay a fine and do many things over an extended period of time.	0
Thank you, sir.	0
[ applause ]	0
Mr. Trump, it has not escaped anybody's notice that you say that the Mexican government, the Mexican government is sending criminals -- rapists, drug dealers, across the border.	0
"Governor Bush has called those remarks, quote, ""extraordinarily ugly."""	0
I'd like you -- you're right next to him -- tell us -- talk to him directly and say how you respond to that and -- and you have repeatedly said that you have evidence that the Mexican government is doing this, but you have evidence you have refused or declined to share.	0
Why not use this first Republican presidential debate to share your proof with the American people?	0
So, if it weren't for me, you wouldn't even be talking about illegal immigration, Chris.	0
You wouldn't even be talking about it.	0
[ applause ]	0
This was not a subject that was on anybody's mind until I brought it up at my announcement.	0
And I said, Mexico is sending.	0
Except the reporters, because they're a very dishonest lot, generally speaking, in the world of politics, they didn't cover my statement the way I said it.	0
The fact is, since then, many killings ,murders, crime, drugs pouring across the border, are money going out and the drugs coming in.	0
And I said we need to build a wall, and it has to be built quickly.	0
And I don't mind having a big beautiful door in that wall so that people can come into this country legally.	0
But we need, Jeb, to build a wall, we need to keep illegals out.	0
[ cheering and applause ]	0
Mr. Trump, I'll give you 30 seconds -- I'll give you 30 seconds to answer my question, which was, what evidence do you have, specific evidence that the Mexican government is sending criminals across the border?	0
Thirty seconds.	0
Border Patrol, I was at the border last week.	0
Border Patrol, people that I deal with, that I talk to, they say this is what's happening.	0
Because our leaders are stupid.	0
Our politicians are stupid.	0
And the Mexican government is much smarter, much sharper, much more cunning.	0
And they send the bad ones over because they don't want to pay for them.	0
They don't want to take care of them.	0
Why should they when the stupid leaders of the United States will do it for them?	0
And that's what is happening whether you like it or not.	0
[ cheering and applause ]	0
All right.	0
Obviously there's a lot more to talk about this.	0
We're going to have more questions for the candidates on illegal immigration, plus other key topics including your questions on Facebook.	0
[ video clip begins ]	0
What will be your plan on making immigration easier for those that want to do it legally?	0
What specific steps would you take to contain the growth of ISIS?	0
I'd like to know what the candidates are going to do so that I feel safe in my own country again.	0
[ video clip ends ]	0
[ commercial break ]	0
Welcome back to FOX News/Facebook Republican Debate Night.	0
We're going to continue the questions now on illegal immigration.	0
We kind of ended with a cliffhanger there.	0
So let's continue the conversation.	0
Governor Kasich, I know you don't like to talk about Donald Trump.	0
But I do want to ask you about the merit of what he just said.	0
When you say that the American government is stupid, that the Mexican government is sending criminals, that we're being bamboozled, is that an adequate response to the question of illegal immigration?	0
Chris, first of all, I was just saying to Chris Christie, they say we're outspoken, we need to take lessons from Donald Trump if we're really going to learn it.	0
Here is the thing about Donald Trump.	0
Donald Trump is hitting a nerve in this country.	0
He is.	0
He's hitting a nerve.	0
People are frustrated.	0
They're fed up.	0
They don't think the government is working for them.	0
And for people who want to just tune him out, they're making a mistake.	0
Now, he's got his solutions.	0
Some of us have other solutions.	0
You know, look, I balanced the federal budget as one of the chief architects when I was in Washington.	0
Hasn't been done since.	0
I was a military reformer.	0
I took the state of Ohio from an $8 billion hole and a 350,000 job loss to a $2 billion surplus and a gain of 350,000 jobs.	0
Respectfully, can we talk about illegal immigration?	0
But the point is that we all have solutions.	0
Mr. Trump is touching a nerve because people want the wall to be built.	0
They want to see an end to illegal immigration.	0
They want to see it, and we all do.	0
But we all have different ways of getting there.	0
And you're going to hear from all of us tonight about what our ideas are.	0
All right, well, Senator Rubio, let me see if I can do better with you.	0
Is it as simple as our leaders are stupid, their leaders are smart, and all of these illegals coming over are criminals?	0
Let me set the record straight on a couple of things.	0
The first is, the evidence is now clear that the majority of people coming across the border are not from Mexico.	0
They're coming from Guatemala, El Salvador, Honduras.	0
Those countries are the source of the people that are now coming in its majority.	0
I also believe we need a fence.	0
The problem is if El Chapo builds a tunnel under the fence, we have to be able to deal with that too.	0
And that's why you need an e-verify system and you need an entry-exit tracking system and all sorts of other things to prevent illegal immigration.	0
But I agree with what Governor Kasich just said.	0
People are frustrated.	0
This is the most generous country in the world when it comes to immigration.	0
There are a million people a year who legally immigrate to the United States, and people feel like we're being taken advantage of.	0
We feel like despite our generosity, we're being taken advantage of.	0
And let me tell you who never gets talked about in these debates.	0
The people that call my office, who have been waiting for 15 years to come to the United States.	0
And they've paid their fees, and they hired a lawyer, and they can't get in.	0
And they're wondering, maybe they should come illegally.	0
[ applause ]	0
And so these are important issues, and we should address it.	0
It's a serious problem that needs to be addressed, and otherwise we're going to keep talking about this for the next 30 years, like we have for the last 30 years.	0
Governor Walker.	0
[ applause ]	0
Governor Walker, from 2002 until as recently as 2013, just two years ago, you supported comprehensive immigration reform, including a path to citizenship.	0
Now you say that was a quick reaction to something you hadn't really thought about, and that you've changed your mind.	0
Other than politics, could you explain why in the last two years you've changed your position on a path to citizenship, and are there other past positions that we shouldn't hold you to?	0
Chris, I actually said that on your show earlier this year.	0
[ crosstalk ]	0
I acknowledged that.	0
I said I actually listened to the American people.	0
And I think people across America want a leader who's actually going to listen to them.	0
I talked to border state governors and other elected officials.	0
I look at how this president, particularly through last November, messed up the immigration system in this country.	0
Most importantly, I listened to the people of America.	0
I believe we need to secure the border.	0
I've been to the border with Governor Abbott in Texas and others, seeing the problems that they have there.	0
There is international criminal organizations penetrating our southern based borders, and we need to do something about it.	0
Secure the border, enforce the law, no amnesty, and go forward with the legal immigration system that gives priority to American working families and wages.	0
[ applause ]	0
Senator Cruz, some 1,400 people submitted questions on this very hot topic of illegal immigration on Facebook, and a number of them were about the murder of Kate Steinle in San Francisco, allegedly shot down by an illegal.	0
"Doug Bettencourt sent this question, ""will you support Kate Steinle's Law,"" which would impose a mandatory five-year prison term for an illegal who is deported and then returns to this country?"	0
And will you defund sanctuary cities for violating federal law?	0
Chris, absolutely yes.	0
And not only will I support it...	0
[ applause ]	0
...I have authored Kate's law in the United States Senate and filed that legislation.	0
I tried to get the Senate to vote to pass Kate's law on the floor of the Senate just one week ago, and the leader of our own party blocked a vote on Kate's law.	0
You know, there was reference made to our leaders being stupid.	0
It's not a question of stupidity.	0
It's that they don't want to enforce the immigration laws.	0
That there are far too many in the Washington cartel that support amnesty.	0
President Obama has talked about fundamentally transforming this country.	0
There's 7 billion people across the face of the globe, many of whom want to come to this country.	0
If they come legally, great.	0
But if they come illegally and they get amnesty, that is how we fundamentally change this country, and it really is striking.	0
A majority of the candidates on this stage have supported amnesty.	0
I have never supported amnesty, and I led the fight against Chuck Schumer's gang of eight amnesty legislation in the Senate.	0
Alright, gentlemen, we're gonna switch topics now and talk a bit about terror and national security.	0
Governor Christie.	0
You've said that Senator Paul's opposition to the NSA's collection of phone records has made the United States weaker and more vulnerable, even going so far as to say that he should be called before Congress to answer for it if we should be hit by another terrorist attack.	0
Do you really believe you can assign blame to Senator Paul just for opposing the bulk collection of people's phone records in the event of a terrorist attack?	0
Yes, I do.	0
And I'll tell you why: because I'm the only person on this stage who's actually filed applications under the Patriot Act, who has gone before the federal -- the Foreign Intelligence Service court, who has prosecuted and investigated and jailed terrorists in this country after September 11th.	0
I was appointed U.S. attorney by President Bush on September 10th, 2001, and the world changed enormously the next day, and that happened in my state.	0
This is not theoretical to me.	0
I went to the funerals.	0
We lost friends of ours in the Trade Center that day.	0
My own wife was two blocks from the Trade Center that day, at her office, having gone through it that morning.	0
When you actually have to be responsible for doing this, you can do it, and we did it, for seven years in my office, respecting civil liberties and protecting the homeland.	0
And I will make no apologies, ever, for protecting the lives and the safety of the American people.	0
We have to give more tools to our folks to be able to do that, not fewer, and then trust those people and oversee them to do it the right way.	0
As president, that is exactly what I'll do.	0
Megyn, may I respond?	0
[ applause ]	0
May I respond?	0
Go ahead, sir.	0
I want to collect more records from terrorists, but less records from innocent Americans.	0
The Fourth Amendment was what we fought the Revolution over!	0
John Adams said it was the spark that led to our war for independence, and I'm proud of standing for the Bill of Rights, and I will continue to stand for the Bill of Rights.	0
[ applause ]	0
And -- and, Megyn?	0
Megyn, that's a -- that, you know, that's a completely ridiculous answer.	0
I want to collect more records from terrorists, but less records from other people.	0
How are you supposed to know, Megyn?	0
Use the Fourth Amendment!	0
What are you supposed to...	0
Use the Fourth Amendment!	0
...how are you supposed to -- no, I'll tell you how you, look...	0
Get a warrant!	0
Let me tell you something, you go...	0
Get a judge to sign the warrant!	0
When you -- you know, senator...	0
[ crosstalk ]	0
Governor Christie, make your point.	0
Listen, senator, you know, when you're sitting in a subcommittee, just blowing hot air about this, you can say things like that.	0
[ applause ]	0
When you're responsible for protecting the lives of the American people, then what you need to do is to make sure...	0
See, here's the problem.	0
...is to make sure that you use the system the way it's supposed to work.	0
Here's the problem, governor.	0
Here's the problem, governor.	0
You fundamentally misunderstand the Bill of Rights.	0
Every time you did a case, you got a warrant from a judge.	0
I'm talking about searches without warrants...	0
There is no...	0
...indiscriminately, of all Americans' records, and that's what I fought to end.	0
I don't trust President Obama with our records.	0
I know you gave him a big hug, and if you want to give him a big hug again, go right ahead.	0
[ applause ]	0
Go ahead, governor.	0
And you know -- you know, Senator Paul?	0
Senator Paul, you know, the hugs that I remember are the hugs that I gave to the families who lost their people on September 11th.	0
Those are the hugs I remember, and those had nothing to do -- and those had nothing to do with politics, unlike what you're doing by cutting speeches on the floor of the Senate, then putting them on the Internet within half an hour to raise money for your campaign...	0
Alright.	0
...and while still putting our country at risk.	0
[ crosstalk ]	0
Alright, we've gotta cut it off there.	0
We have plenty more we want to get to.	0
That was an interesting exchange, thank you for that.	0
You know what, Megyn, can I...	0
Well, I want to move on, because I have -- we're gonna get to you, governor, but I -- I really wanna get to a Facebook questioner.	0
His name is Alex Chalgren, and he has the following question:	0
[ video clip begins ]	0
: My question is, how would the candidates stop the treacherous actions of ISIS -- ISIL and its growing influence in the U.S., if they were to become president?	0
[ video clip ends ]	0
Senator Cruz, I wanna talk to you about this, because many of the Facebook users and -- and -- the -- the folks on Facebook wanted the candidates to speak to ISIS tonight.	0
"You asked the chairman of the joint chiefs a question: ""What would it take to destroy ISIS in 90 days?"""	0
"He told you ""IISIS will only be truly destroyed once they are rejected by the populations in which they hide."""	0
And then you accused him of pushing Medicaid for the Iraqis.	0
How would you destroy ISIS in 90 days?	0
Megyn, we need a commander in chief that speaks the truth.	0
"We will not defeat radical Islamic terrorism so long as we have a president unwilling to utter the words, ""radical Islamic terrorism""."	0
[ applause ]	0
When I asked General Dempsey, the chairman of the joint chiefs, what would be required militarily to destroy ISIS, he said there is no military solution.	0
We need to change the conditions on the ground so that young men are not in poverty and susceptible to radicalization.	0
That, with all due respect, is nonsense.	0
It's the same answer the State Department gave that we need to give them jobs.	0
What we need is a commander in chief who makes -- clear, if you join ISIS, if you wage jihad on America, then you are signing your death warrant.	0
You don't see it as...	0
[ applause ]	0
...an ideological problem -- an ideological problem in addition to a military one?	0
[ applause ]	0
Megyn, of course it's an ideological problem, that's one of the reasons I introduce the Expatriate Terrorist Act in the Senate that said if any American travels to the Middle East and joining ISIS, that he or she forfeits their citizenship so they don't use a passport to come back and wage jihad on Americans.	0
[ applause ]	0
Yes, it is ideological, and let me contrast President Obama, who at the prayer breakfast, essentially acted as an apologist.	0
"He said, ""Well, gosh, the crusades, the inquisitions--"""	0
[ timer sounds ]	0
We need a president that shows the courage that Egypt's President al-Sisi did, a Muslim, when he called out the radical Islamic terrorists who are threatening the world.	0
[ applause ]	0
Governor Bush, for days on end in this campaign, you struggled to answer a question about whether knowing what we know now...	0
...I remember...	0
...we would've invaded Iraq...	0
...I remember, Megyn.	0
[ laughter ]	0
I remember it too, and ISIS, of course, is now thriving there.	0
"You finally said, ""No."""	0
To the families of those who died in that war who say they liberated a country and deposed a ruthless dictator, how do you look at them now and say that your brothers war was a mistake?	0
Knowing what we know now, with faulty intelligence, and not having security be the first priority when -- when we invaded, it was a mistake.	0
I wouldn't have gone in, however, for the people that did lose their lives, and the families that suffer because of it -- I know this full well because as governor of the state of Florida, I called every one of them.	0
Every one of them that I could find to tell them that I was praying for them, that I cared about them, and it was really hard to do.	0
And, every one of them said that their child did not die in vain, or their wife, of their husband did not die in vain.	0
So, why it was difficult for me to do it was based on that.	0
Here's the lesson that we should take from this, which relates to this whole subject.	0
Barack Obama became president, and he abandoned Iraq.	0
He left, and when he left Al Qaida was done for.	0
ISIS was created because	0
[ timer sounds ]	0
of the void that we left, and that void now exists as a caliphate the size of Indiana.	0
To honor the people that died, we need to -- we need to --- stop the -- Iran agreement, for sure, because the Iranian mullahs have their blood on their hands, and we need to take out ISIS with every tool at our disposal.	0
[ applause ]	0
Governor Walker, in February you said that we needed to gain partners in the Arab world.	0
Which Arab country not already in the U.S. led coalition has potential to be our greatest partner?	0
I don't know about additional ones.	0
We need to focus on the ones we have.	0
You look at Egypt, probably the best relationship we've had in Israel, at least in my lifetime, incredibly important.	0
You look at the Saudis -- in fact, earlier this year, I met with Saudi leaders, and leaders from the United Arab Emirates, and I asked them what's the greatest challenge in the world today?	0
Set aside the Iran deal.	0
They said it's the disengagement of America.	0
We are leading from behind under the Obama-Clinton doctrine -- America's a great country.	0
We need to stand up and start leading again, and we need to have allies, not just in Israel, but throughout the Persian Gulf.	0
Dr. Carson, in one of his first acts as commander in chief, President Obama signed an executive order banning enhanced interrogation techniques in fighting terror.	0
As president, would you bring back water boarding?	0
Well, thank you, Megyn, I wasn't sure I was going to get to talk again.	0
[ applause ]	0
We have a lot for you, don't worry.	0
[ laughter and applause ]	0
Fear not, you may rue that request.	0
Alright.	0
You know, what we do in order to get the information that we need is our business, and I wouldn't necessarily be broadcasting what we're going to do.	0
[ applause ]	0
We. .	0
.uh. .	0
.we've gotten into this -- this mindset of fighting politically correct wars.	0
There is no such thing as a politically correct war.	0
[ applause ]	0
And, the left, of course, will say Carson doesn't believe in the Geneva Convention.	0
Carson doesn't believe in fighting stupid wars.	0
And -- and what we have to remember is we want to utilize the tremendous intellect that we have in the military to win wars.	0
And I've talked to a lot of the generals, a lot of our advanced people.	0
And believe me, if we gave them the mission, which is what the commander-in-chief does, they would be able to carry it out.	0
And if we don't tie their hands behind their back, they will do it...	0
[ timer sounds ]	0
...extremely effectively.	0
[ applause ]	0
Gentlemen, the next series of questions deals with ObamaCare and the role of the federal government.	0
Mr. Trump, ObamaCare is one of the things you call a disaster.	0
A complete disaster, yes.	0
Saying it needs to be repealed and replaced.	0
Correct.	0
Now, 15 years ago, you called yourself a liberal on health care.	0
You were for a single-payer system, a Canadian-style system.	1
Why were you for that then and why aren't you for it now?	0
First of all, I'd like to just go back to one.	0
In July of 2004, I came out strongly against the war with Iraq, because it was going to destabilize the Middle East.	0
And I'm the only one on this stage that knew that and had the vision to say it.	0
And that's exactly what happened.	0
But on ObamaCare...	0
And the Middle East became totally destabilized.	0
So I just want to say.	0
As far as single payer, it works in Canada.	0
It works incredibly well in Scotland.	0
It could have worked in a different age, which is the age you're talking about here.	0
What I'd like to see is a private system without the artificial lines around every state.	0
I have a big company with thousands and thousands of employees.	0
And if I'm negotiating in New York or in New Jersey or in California, I have like one bidder.	0
Nobody can bid.	0
You know why?	0
Because the insurance companies are making a fortune because they have control of the politicians, of course, with the exception of the politicians on this stage.	0
But they have total control of the politicians.	0
They're making a fortune.	0
Get rid of the artificial lines and you will have...	0
[ timer sounds ]	0
...yourself great plans.	0
And then we have to take care of the people that can't take care of themselves.	0
And I will do that through a different system.	0
[ crosstalk ]	0
Mr. Trump, hold up one second.	0
I've got a news flash...	0
All right, now, hold on, Senator Paul...	0
News flash, the Republican Party's been fighting against a single-payer system...	0
OK.	0
-- for a decade.	0
So I think you're on the wrong side of this if you're still arguing for a single-payer system.	0
I'm not -- I'm not are -- I don't think you heard me.	0
You're having a hard time tonight.	0
All right, let me...	0
[ applause ]	0
Mr. Trump, it's not just your past support for single- payer health care.	0
You've also supported a host of other liberal policies.	0
Use -- you've also donated to several Democratic candidates, Hillary Clinton included, Nancy Pelosi.	0
You explained away those donations saying you did that to get business-related favors.	0
"And you said recently, quote, ""When you give, they do whatever the hell you want them to do."""	0
You'd better believe it.	0
So what specifically did...	0
That's true.	0
-- they do?	0
If I ask them, if I need them, you know, most of the people on this stage I've given to, just so you understand, a lot of money.	0
Not me.	0
Not me.	0
[ laughter ]	0
But you're welcome to give me a check, Donald if you'd like.	0
Many of them.	0
Actually, to be clear...	0
[ crosstalk ]	0
...he supported Charlie Crist.	0
Not much.	0
Hey, Charlie...	0
[ crosstalk ]	0
But I...	0
[ crosstalk ]	0
Donald, if you...	0
[ crosstalk ]	0
I have good...	0
-- this campaign, I hope you will give to me.	0
Good.	0
OK.	0
Sounds good.	0
Sounds good to me, Governor.	0
I will tell you that our system is broken.	0
I gave to many people, before this, before two months ago, I was a businessman.	0
I give to everybody.	0
When they call, I give.	0
And do you know what?	0
When I need something from them two years later, three years later, I call them, they are there for me.	0
So what did you get?	0
And that's a broken system.	0
What did you get from Hillary Clinton and Nancy Pelosi?	0
Well, I'll tell you what, with Hillary Clinton, I said be at my wedding and she came to my wedding.	0
You know why?	0
She didn't have a choice because I gave.	0
I gave to a foundation that, frankly, that foundation is supposed to do good.	0
I didn't know her money would be used on private jets going all over the world.	0
It was.	0
But...[	0
timer sounds ]	0
[ crosstalk ]	0
Hold on.	0
We're going to -- we're going to move on.	0
[ crosstalk ]	0
We'll come back to you, Governor Walker.	0
Just one second on this, though.	0
We -- we spent a lot of time talking about Hillary Clinton and ---and pitting us back and forth.	0
Let's be clear, we should be talking about Hillary Clinton on that last subject, because everywhere in the world that Hillary Clinton touched is more messed up today than before she and the president	0
[ inaudible ]	0
.	0
We have many questions to come.	0
It's true.	0
Many questions to come.	0
[ applause ]	0
"Governor Huckabee, on Facebook, John Pietricone asked this, ""Will you abolish or take away the powers and cut the size of the EPA, the IRS, the Department of Education?"""	0
Now, broadly...	0
[ applause ]	0
...broadly, the size of government is a big concern for Facebook users, Facebook persons, as well as, obviously, conservatives.	0
But year after year, decade after decade, there are promises from Republicans to shrink government.	0
But year after year, decade after decade, it doesn't happen.	0
In fact, it gets bigger, even under Republican politicians.	0
So the question is, at this point, is the government simply too big for any one person, even a Republican, to shrink?	0
It's not too big to shrink.	0
But the problem is we have a Wall Street-to-Washington axis of power that has controlled the political climate.	0
The donor class feeds the political class who does the dance that the donor class wants.	0
And the result is federal government keeps getting bigger.	0
Every person on this stage who has been a governor will tell that you the biggest fight they had was not the other party.	0
Wasn't even the legislature.	0
It was the federal government, who continually put mandates on the states that we had to suck up and pay for.	0
And the fact is there are a lot of things happening at the federal level that are absolutely beyond the jurisdiction of the Constitution.	0
This is power that should be shifted back to the states, whether it's the EPA, there is no role at the federal level for the Department of Education.	0
[ cheering and applause ]	0
And I'm still one who says that we can get rid of the Internal Revenue Service if we would pass the FairTax, which is a tax on consumption rather than a tax on people's income, and move power back where the founders believed it should have been all along.	0
Dr. Carson...	0
Bret, Bret, Bret...	0
Dr. Carson, do you agree with that?	0
What I agree with is that we need a significantly changed taxation system.	0
And the one that I've advocated is based on tithing, because I think God is a pretty fair guy.	0
And he said, you know, if you give me a tithe, it doesn't matter how much you made.	0
If you've had a bumper crop, you don't owe me triple tithes.	0
And if you've had no crops at all, you don't owe me no tithes.	0
So there must be something inherently fair about that.	0
And that's why I've advocated a proportional tax system.	0
You make $10 billion, you pay a billion.	0
You make $10, you pay one.	0
And everybody gets treated the same way.	0
And you get rid of the deductions, you get rid of all the loopholes, and...	0
[ timer sounds ]	0
Governor Bush?	0
And I have a lot more to say about it.	0
We're going to come back to you, Dr. Carson.	0
Governor Bush, you are one of the few people on the stage who advocates for Common Core education standards, reading and math.	0
A lot of people on this stage vigorously oppose a federal involvement in education.	0
They say it should all be handled locally.	0
"President Obama's secretary of education, Arnie Duncan, has said that most of the criticism of Common Core is due to a, quote, ""fringe group of critics."""	0
Do you think that's accurate?	0
No, I don't.	0
And I don't believe the federal government should be involved in the creation of standards directly or indirectly, the creation of curriculum or content.	0
It is clearly a state responsibility.	0
I'm for higher standards...	0
[ applause ]	0
...measured in an intellectually honest way, with abundant school choice, ending social promotion.	0
And I know how to do this because as governor of the state of Florida I created the first statewide voucher program in the country, the second statewide voucher program, in the country and the third statewide voucher program in the country.	0
And we had rising student achievement across the board, because high standards, robust accountability, ending social promotion in third grade, real school choice across the board, challenging the teachers union and beating them is the way to go.	0
And Florida's low income kids had the greatest gains inside the country.	0
Our graduation rate improved by 50 percent.	0
That's what I'm for.	0
Senator Rubio, why is Governor Bush wrong on Common Core?	0
Well, first off, I too believe in curriculum reform.	0
It is critically important in the 21st Century.	0
We do need curriculum reform.	0
And it should happen at the state and local level.	0
That's. . .	0
that's. . .	0
that is where educational policy belongs, because if a parent is unhappy with what their child is being taught in school, they can go to that local school board or their state legislature, or their governor and get it changed.	0
Here's the problem with Common Core.	0
The Department of Education, like every federal agency, will never be satisfied.	0
They will not stop with it being a suggestion.	0
They will turn it into a mandate.	0
In fact, what they will begin to say to local communities is, you will not get federal money unless do you things the way we want you to do it.	0
And they will use Common Core or any other requirements that exists nationally to force it down the throats of our people in our states.	0
[ applause ]	0
And do you agree with your old friend?	0
He is definitely my friend.	0
And I think the states ought to create these standards.	0
And if states want to opt out of Common Core, fine.	0
Just make sure your standards are high.	0
Because today in America, a third of our kids, after we spend more per student than any country in the world other than a couple rounding errors, to be honest with you, 30 percent are college- and/or career-ready.	1
If we are going to compete in this world we're in today, there is no possible way we can do it with lowering expectations and dumbing down everything.	0
Children are going to suffer and families' hearts are going to be broken that their kids won't be able to get a job in the 21st Century.	0
[ applause ]	0
We have many more questions coming on a host of topics, here from Quicken Loans Arena in Cleveland.	0
Stay with us.	0
[ video clip begins ]	0
What would make stand out as the best choice for the Republican nomination?	0
How do you intend to go about student loan reform?	0
What will be the first thing you will do to stimulate economic growth in our country and bring more jobs to the United States?	0
[ video clip ends ]	0
[ commercial break ]	0
We have many more questions coming on a host of topics.	0
Here from Quicken Loans Arena in Cleveland.	0
Stay with us.	0
[ video clip begins ]	0
What would make you stand out as the best choice for the Republican nomination?	0
How do you intend to go about student loan reform?	0
What will be the first thing you will do to stimulate economic growth in our country and bring more jobs to the United States?	0
[ video clip ends ]	0
[ commercial break ]	0
It's just before 10:00 p.m. on the East Coast.	0
Welcome back to Quicken Loans Arena in Cleveland, Ohio, and the very first Republican primary debate of the 2016 presidential campaign.	0
Ten candidates on the stage, selected based on their standing in five national polls.	0
And tonight they are facing off, answering the questions you want asked.	0
We hope.	0
[ laughter ]	0
Gentlemen, we're obviously digging into some subjects in depth, but we're also going to change it up every once in a while throughout the next hour and have many rounds where we ask, you are not going to like it, only a couple of candidates questions on those subjects.	0
This is the first of the many rounds, and it's about somebody whose name probably hasn't been mentioned enough so far tonight.	0
Governor Kasich, let me start with you.	0
Whoever the Republican nominee --	0
[ applause ]	0
Whoever the Republican nominee is, it looks at least for now like whoever that nominee is, he or she, will be facing off against Hillary Clinton.	0
You know how she will come after whoever the Republican nominee is.	0
She will say that you, whoever it is, support the rich while she supports the middle class.	0
That you want to suppress the rights of women and minorities.	0
She wants to move the country forward while you, the Republicans, want to take the country back to the past.	0
How will you, if you're the nominee, how will you answer that and take Hillary Clinton on?	0
Let's start off with my father being a mailman.	0
So I understand the concerns of all the folks across this country, some of whom have trouble, you know, making ends meet.	0
