"sentence_id"	"label"	"text"
585	0	We are growing -- our last report came out -- and it's right around the 1 percent level.
586	0	And I think it's going down.
587	0	"Last week, as you know, the end of last week, they came out with an anemic jobs report."
588	0	A terrible jobs report.
589	0	"In fact I said, is that the last jobs report before the election?"
590	0	"Because if it is, I should win easily, it was so bad."
591	0	The report was so bad.
592	0	"Look, our country is stagnant."
593	0	We've lost our jobs.
594	0	We've lost our businesses.
595	0	"We're not making things anymore, relatively speaking."
596	0	"Our product is pouring in from China, pouring in from Vietnam, pouring in from all over the world."
597	0	I've visited so many communities.
598	0	"This has been such an incredible education for me, Chris."
599	0	I've gotten to know so many -- I've developed so many friends over the last year.
600	0	And they cry when they see what's happened.
601	0	"I pass factories that were thriving 20, 25 years ago, and because of the bill that her husband signed and she blessed 100 percent, it is just horrible what's happened to these people in these communities."
602	0	"Now, she can say that her husband did well, but, boy, did they suffer as NAFTA kicked in, because it didn't really kick in very much, but it kicked in after they left."
603	0	"Boy, did they suffer."
604	0	That was one of the worst things that's ever been signed by our country.
605	0	Now she wants to sign Trans-Pacific Partnership.
606	0	And she wants it.
607	1	She lied when she said she didn't call it the gold standard in one of the debates.
608	1	She totally lied.
609	1	She did call it the gold standard.
610	0	"And they actually fact checked, and they said I was right."
611	0	I was so honored.
612	0	"I want you to give you a chance to briefly speak to that, and then I want to pivot to one-sixth of the economy..."
613	0	And that will be as bad as NAFTA.
614	0	which is Obamacare.
615	0	"But go ahead, briefly."
616	1	"Well, first, let me say, number one, when I saw the final agreement for TPP, I said I was against it."
617	0	It didn't meet my test.
618	0	I've had the same test.
619	0	"Does it create jobs, raise incomes, and further our national security?"
620	0	I'm against it now.
621	0	I'll be against it after the election.
622	0	I'll be against it when I'm president.
623	0	"There's only one of us on this stage who's actually shipped jobs to Mexico, because that's Donald."
624	0	"He's shipped jobs to 12 countries, including Mexico."
625	0	But he mentioned China.
626	0	"And, you know, one of the biggest problems we have with China is the illegal dumping of steel and aluminum into our markets."
627	0	I have fought against that as a senator.
628	0	I've stood up against it as secretary of state.
629	0	Donald has bought Chinese steel and aluminum.
630	0	"In fact, the Trump Hotel right here in Las Vegas was made with Chinese steel."
631	0	"So he goes around with crocodile tears about how terrible it is, but he has given jobs to Chinese steelworkers, not American steelworkers."
632	0	Mr. Trump?
633	0	That's the kind of approach that is just not going to work.
634	0	"Well, let me just say -- let me just say."
635	0	We're going to pull the country together.
636	0	We're going to have trade agreements that we enforce.
637	0	That's why I'm going to have a trade prosecutor for the first time in history.
638	0	"And we're going to enforce those agreements, and we're going to look for businesses to help us by buying American products."
639	0	Secretary Clinton?
640	0	"Go ahead, Mr. Trump."
641	0	Let me ask a simple question.
642	0	She's been doing this for 30 years.
643	0	"Why the hell didn't you do it over the last 15, 20 years?"
644	0	"No, I voted."
645	0	You were very much involved -- excuse me.
646	0	My turn.
647	0	You were very much involved in every aspect of this country.
648	0	Very much.
649	0	And you do have experience.
650	0	"I say the one thing you have over me is experience, but it's bad experience, because what you've done has turned out badly."
651	0	"For 30 years, you've been in a position to help, and if you say that I use steel or I use something else, I -- make it impossible for me to do that."
652	0	I wouldn't mind.
653	0	"The problem is, you talk, but you don't get anything done, Hillary."
654	0	You don't.
655	1	"Just like when you ran the State Department, $6 billion was missing."
656	1	How do you miss $6 billion?
657	1	"You ran the State Department, $6 billion was either stolen."
658	0	They don't know.
659	1	"It's gone, $6 billion."
660	0	"If you become president, this country is going to be in some mess."
661	0	Believe me.
662	0	"Well, first of all, what he just said about the State Department is not only untrue, it's been debunked numerous times."
663	0	But I think it's really an important issue.
664	0	"He raised the 30 years of experience, so let me just talk briefly about that."
665	0	"You know, back in the 1970s, I worked for the Children's Defense Fund."
666	0	And I was taking on discrimination against African-American kids in schools.
667	0	He was getting sued by the Justice Department for racial discrimination in his apartment buildings.
668	0	"In the 1980s, I was working to reform the schools in Arkansas."
669	1	He was borrowing $14 million from his father to start his businesses.
670	0	"In the 1990s, I went to Beijing and I said women's rights are human rights."
671	0	"He insulted a former Miss Universe, Alicia Machado, called her an eating machine."
672	0	Give me a break.
673	0	"And on the day when I was in the Situation Room, monitoring the raid that brought Osama bin Laden to justice, he was hosting the ""Celebrity Apprentice."""
674	0	"So I'm happy to compare my 30 years of experience, what I've done for this country, trying to help in every way I could, especially kids and families get ahead and stay ahead, with your 30 years, and I'll let the American people make that decision."
675	0	"Well, I think I did a much better job."
676	0	"I built a massive company, a great company, some of the greatest assets anywhere in the world, worth many, many billions of dollars."
677	1	I started with a $1 million loan.
678	0	I agree with that.
679	1	It's a $1 million loan.
680	0	But I built a phenomenal company.
681	0	"And if we could run our country the way I've run my company, we would have a country that you would be so proud of."
682	0	You would even be proud of it.
683	0	"And frankly, when you look at her real record, take a look at Syria."
684	0	Take a look at the migration.
685	0	Take a look at Libya.
686	0	Take a look at Iraq.
687	1	"She gave us ISIS, because her and Obama created this huge vacuum, and a small group came out of that huge vacuum because when -- we should never have been in Iraq, but once we were there, we should have never got out the way they wanted to get out."
688	1	She gave us ISIS as sure as you are sitting there.
689	0	And what happened is now ISIS is in 32 countries.
690	0	And now I listen how she's going to get rid of ISIS.
691	0	She's going to get rid of nobody.
692	0	All right.
693	0	"We are going to get to foreign hot spots in a few moments, but the next segment is fitness to be president of the United States."
694	0	"Mr. Trump, at the last debate, you said your talk about grabbing women was just that, talk, and that you'd never actually done it."
695	0	"And since then, as we all know, nine women have come forward and have said that you either groped them or kissed them without their consent."
696	0	"Why would so many different women from so many different circumstances over so many different years, why would they all in this last couple of weeks make up -- you deny this -- why would they all make up these stories?"
697	0	"Since this is a question for both of you, Secretary Clinton, Mr. Trump says what your husband did and that you defended was even worse."
698	0	"Mr. Trump, you go first."
699	1	"Well, first of all, those stories have been largely debunked."
700	0	Those people -- I don't know those people.
701	0	I have a feeling how they came.
702	0	I believe it was her campaign that did it.
703	0	Just like if you look at what came out today on the clips where I was wondering what happened with my rally in Chicago and other rallies where we had such violence?
704	0	She's the one and Obama that caused the violence.
705	0	"They hired people -- they paid them $1,500, and they're on tape saying be violent, cause fights, do bad things."
706	1	"I would say the only way -- because those stories are all totally false, I have to say that."
707	0	"And I didn't even apologize to my wife, who's sitting right here, because I didn't do anything."
708	1	I didn't know any of these -- I didn't see these women.
709	0	"These women -- the woman on the plane, the -- I think they want either fame or her campaign did it."
710	0	And I think it's her campaign.
711	0	"Because what I saw what they did, which is a criminal act, by the way, where they're telling people to go out and start fist-fights and start violence."
712	0	"And I'll tell you what, in particular in Chicago, people were hurt and people could have been killed in that riot."
713	0	"And that was now all on tape, started by her."
714	0	"I believe, Chris, that she got these people to step forward."
715	0	"If it wasn't, they get their 10 minutes of fame."
716	0	But they were all totally -- it was all fiction.
717	0	"It was lies, and it was fiction."
718	0	Well...
719	0	Secretary Clinton?
720	0	"At the last debate, we heard Donald talking about what he did to women."
721	0	"And after that, a number of women have come forward saying that's exactly what he did to them."
722	0	"Now, what was his response?"
723	1	"Well, he held a number of big rallies where he said that he could not possibly have done those things to those women because they were not attractive enough for them to be assaulted."
724	0	I did not say that.
725	0	I did not say that.
726	0	"In fact, he went on to say..."
727	0	"Her two minutes -- sir, her two minutes."
728	0	Her two minutes.
729	0	I did not say that.
730	0	It's her two minutes.
731	1	"He went on to say, ""Look at her."
732	1	"I don't think so."""
733	1	"About another woman, he said, ""That wouldn't be my first choice."""
734	0	"He attacked the woman reporter writing the story, called her ""disgusting,"" as he has called a number of women during this campaign."
735	0	Donald thinks belittling women makes him bigger.
736	0	"He goes after their dignity, their self-worth, and I don't think there is a woman anywhere who doesn't know what that feels like."
737	0	So we now know what Donald thinks and what he says and how he acts toward women.
738	0	That's who Donald is.
739	0	"I think it's really up to all of us to demonstrate who we are and who our country is, and to stand up and be very clear about what we expect from our next president, how we want to bring our country together, where we don't want to have the kind of pitting of people one against the other, where instead we celebrate our diversity, we lift people up, and we make our country even greater."
740	0	"America is great, because America is good."
741	0	"And it really is up to all of us to make that true, now and in the future, and particularly for our children and our grandchildren."
742	0	Mr. Trump...
743	0	Nobody has more respect for women than I do.
744	0	Nobody.
745	0	(LAUGHTER)
746	0	Nobody has more respect...
747	0	"Please, everybody."
748	1	"And frankly, those stories have been largely debunked."
749	0	And I really want to just talk about something slightly different.
750	0	"She mentions this, which is all fiction, all fictionalized, probably or possibly started by her and her very sleazy campaign."
751	1	"But I will tell you what isn't fictionalized are her e-mails, where she destroyed 33,000 e-mails criminally, criminally, after getting a subpoena from the United States Congress."
752	0	"What happened to the FBI, I don't know."
753	0	"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI."
754	0	One lie.
755	0	"She's lied hundreds of times to the people, to Congress, and to the FBI."
756	0	He's going to probably go to jail.
757	0	This is a four-star general.
758	0	"And she gets away with it, and she can run for the presidency of the United States?"
759	0	"That's really what you should be talking about, not fiction, where somebody wants fame or where they come out of her crooked campaign."
760	0	Secretary Clinton?
761	0	"Well, every time Donald is pushed on something which is obviously uncomfortable, like what these women are saying, he immediately goes to denying responsibility."
762	0	And it's not just about women.
763	0	He never apologizes or says he's sorry for anything.
764	0	So we know what he has said and what he's done to women.
765	0	"But he also went after a disabled reporter, mocked and mimicked him on national television."
766	0	Wrong.
767	0	"He went after Mr. and Mrs. Khan, the parents of a young man who died serving our country, a Gold Star family, because of their religion."
768	0	"He went after John McCain, a prisoner of war, said he prefers ""people who aren't captured."""
769	0	"He went after a federal judge, born in Indiana, but who Donald said couldn't be trusted to try the fraud and racketeering case against Trump University because his parents were Mexican."
770	0	So it's not one thing.
771	0	"This is a pattern, a pattern of divisiveness, of a very dark and in many ways dangerous vision of our country, where he incites violence, where he applauds people who are pushing and pulling and punching at his rallies."
772	0	That is not who America is.
773	0	"And I hope that as we move in the last weeks of this campaign, more and more people will understand what's at stake in this election."
774	0	It really does come down to what kind of country we are going to have.
775	0	"So sad when she talks about violence at my rallies, and she caused the violence."
776	0	It's on tape.
777	0	During the last...
778	0	"The other things are false, but honestly, I'd love to talk about getting rid of ISIS, and I'd love to talk about other things..."
779	0	OK.
780	0	"but those other charges, as she knows, are false."
781	0	"In this bucket about fitness to be president, there's been a lot of developments over the last 10 days since the last debate."
782	0	I'd like to ask you about them.
783	0	These are questions that the American people have.
784	0	"Secretary Clinton, during your 2009 Senate confirmation hearing, you promised to avoid even the appearance of a conflict of interest with your dealing with the Clinton Foundation while you were secretary of state, but e-mails show that donors got special access to you."
785	0	"Those seeking grants for Haiti relief were considered separately from non-donors, and some of those donors got contracts, government contracts, taxpayer money."
786	0	Can you really say that you kept your pledge to that Senate committee?
787	0	"And why isn't what happened and what went on between you and the Clinton Foundation, why isn't it what Mr. Trump calls pay to play?"
788	0	"Well, everything I did as secretary of state was in furtherance of our country's interests and our values."
789	0	The State Department has said that.
790	0	I think that's been proven.
791	0	"But I am happy, in fact I'm thrilled to talk about the Clinton Foundation, because it is a world-renowned charity and I am so proud of the work that it does."
792	0	"You know, I could talk for the rest of the debate -- I know I don't have the time to do that."
793	0	"But just briefly, the Clinton Foundation made it possible for 11 million people around the world with HIV-AIDS to afford treatment, and that's about half all the people in the world who are getting treatment."
794	0	In partnership with the American Health Association...
795	0	Secretary Clinton...
796	0	"we have made environments in schools healthier for kids, including healthier lunches..."
797	0	"Secretary Clinton, respectfully, this is -- this is an open discussion."
798	0	"Well, it is an open discussion."
799	0	And you...
800	0	And the specific question went to pay for play.
801	0	Do you want to talk about that?
802	0	"Well, but there is no -- but there is no evidence -- but there is..."
803	0	(CROSSTALK)
804	0	I think that it's been very well...
805	0	Let's ask Mr. Trump.
806	0	There is a lot of evidence about the very good work...
807	0	It's been very well studied.
808	0	and the high rankings...
809	0	(CROSSTALK)
810	0	Please let me Mr. Trump speak.
811	0	"and it's a criminal enterprise, and so many people know it."
812	0	Please let Mr. Trump speak.
813	0	(CROSSTALK)
814	0	It's a criminal enterprise.
815	0	"Saudi Arabia giving $25 million, Qatar, all of these countries."
816	0	You talk about women and women's rights?
817	0	So these are people that push gays off business -- off buildings.
818	0	These are people that kill women and treat women horribly.
819	0	And yet you take their money.
820	0	"So I'd like to ask you right now, why don't you give back the money that you've taken from certain countries that treat certain groups of people so horribly?"
821	0	Why don't you give back the money?
822	0	I think it would be a great gesture.
823	0	Because she takes a tremendous amount of money.
824	0	And you take a look at the people of Haiti.
825	0	I was at a little Haiti the other day in Florida.
826	0	"And I want to tell you, they hate the Clintons, because what's happened in Haiti with the Clinton Foundation is a disgrace."
827	0	"And you know it, and they know it, and everybody knows it."
828	0	Secretary Clinton?
829	1	"Well, very quickly, we at the Clinton Foundation spend 90 percent -- 90 percent of all the money that is donated on behalf of programs of people around the world and in our own country."
830	0	I'm very proud of that.
831	1	We have the highest rating from the watchdogs that follow foundations.
832	0	"And I'd be happy to compare what we do with the Trump Foundation, which took money from other people and bought a six- foot portrait of Donald."
833	0	"I mean, who does that?"
834	0	It just was astonishing.
835	0	"But when it comes to Haiti, Haiti is the poorest country in our hemisphere."
836	0	"The earthquake and the hurricanes, it has devastated Haiti."
837	0	Bill and I have been involved in trying to help Haiti for many years.
838	0	The Clinton Foundation raised $30 million to help Haiti after the catastrophic earthquake and all of the terrible problems the people there had.
839	0	"We have done things to help small businesses, agriculture, and so much else."
840	0	And we're going to keep working to help Haiti...
841	0	All right.
842	0	because it's an important part of the American experience.
843	0	They don't want you to help them anymore.
844	0	(CROSSTALK)
845	0	I'd like to mention one thing.
846	0	"Trump Foundation, small foundation."
847	0	"People contribute, I contribute."
848	1	"The money goes 100 percent -- 100 percent goes to different charities, including a lot of military."
849	1	I don't get anything.
850	1	I don't buy boats.
851	1	I don't buy planes.
852	1	What happens -- the money goes to them.
853	1	"Wasn't some of the money used to settle your lawsuits, sir?"
854	1	"No, it was -- we put up the American flag."
855	0	And that's it.
856	0	They put up the American flag.
857	0	We fought for the right in Palm Beach to put up the American flag.
858	0	Right.
859	1	"But there was a penalty that was imposed by Palm Beach County, and the money came from your foundation..."
860	0	There was.
861	0	There was.
862	0	"And, by the way..."
863	0	"instead of Mar-a-Lago or yourself, sir."
864	0	"the money -- the money went to Fisher House, where they build houses -- the money that you're talking about went to Fisher House, where they build houses for veterans and disabled vets."
865	0	I want to get into one...
866	0	"But, of course, there's no way we can know whether any of that is true, because he hasn't released his tax returns."
867	0	"He is the first candidate ever to run for president in the last 40-plus years who has not released his tax returns, so everything he says about charity or anything else, we can't prove it."
868	0	You can look at our tax returns.
869	0	We've got them all out there.
870	1	But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax.
871	0	"And we were talking about immigrants a few minutes ago, Chris."
872	0	"You know, half of all immigrants -- undocumented immigrants in our country -- actually pay federal income tax."
873	0	So we have undocumented immigrants in America who are paying more federal income tax than a billionaire.
874	0	I find that just astonishing.
875	0	I want...
876	1	"So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it."
877	1	"And all of her donors -- just about all of them -- I know Buffett took hundreds of millions of dollars, Soros, George Soros, took hundreds of millions of dollars..."
878	0	We...
879	0	Let me just explain.
880	0	"But, no, we heard this..."
881	0	Most of her donors have done the same thing as I do.
882	0	"Mr. Trump, we -- OK."
883	0	You know what she should have done?
884	0	"Folks, we heard this..."
885	0	"And you know, Hillary, what you should have done, you should have changed the law when you were a United States senator..."
886	0	"Folks, we heard this..."
887	0	"because your donors and your special interests are doing the same thing as I do, except even more so."
888	0	"Well, you know..."
889	0	You should have changed the law.
890	0	"But you won't change the law, because you take in so much money."
891	0	"I mean, I sat in my apartment today on a very beautiful hotel down the street known as Trump..."
892	0	Made with Chinese steel.
893	0	"But I will tell you, I sat there..."
894	0	(LAUGHTER)
895	0	"I sat there watching ad after ad after ad, false ad."
896	0	All paid for by your friends on Wall Street that gave so much money because they know you're going to protect them.
897	0	"And, frankly, you should have changed the laws."
898	0	Mr. Trump...
899	0	"If you don't like what I did, you should have changed the laws."
900	0	"Mr. Trump, I want to ask you about one last question in this topic."
901	0	You have been warning at rallies recently that this election is rigged and that Hillary Clinton is in the process of trying to steal it from you.
902	0	"Your running mate, Governor Pence, pledged on Sunday that he and you -- his words -- ""will absolutely accept the result of this election."""
903	0	"Today your daughter, Ivanka, said the same thing."
904	0	"I want to ask you here on the stage tonight: Do you make the same commitment that you will absolutely -- sir, that you will absolutely accept the result of this election?"
905	0	I will look at it at the time.
906	0	I'm not looking at anything now.
907	0	I'll look at it at the time.
908	0	What I've seen -- what I've seen is so bad.
909	0	"First of all, the media is so dishonest and so corrupt, and the pile-on is so amazing."
910	0	"The New York Times actually wrote an article about it, but they don't even care."
911	0	It's so dishonest.
912	0	And they've poisoned the mind of the voters.
913	0	"But unfortunately for them, I think the voters are seeing through it."
914	0	I think they're going to see through it.
915	0	We'll find out on November 8th.
916	0	But I think they're going to see through it.
917	0	"But, sir, there's..."
918	1	"If you look -- excuse me, Chris -- if you look at your voter rolls, you will see millions of people that are registered to vote -- millions, this isn't coming from me -- this is coming from Pew Report and other places -- millions of people that are registered to vote that shouldn't be registered to vote."
919	0	So let me just give you one other thing.
920	0	So I talk about the corrupt media.
921	0	I talk about the millions of people -- tell you one other thing.
922	0	She shouldn't be allowed to run.
923	0	"It's crooked -- she's -- she's guilty of a very, very serious crime."
924	0	She should not be allowed to run.
925	0	"And just in that respect, I say it's rigged, because she should never..."
926	0	But...
927	0	"Chris, she should never have been allowed to run for the presidency based on what she did with e-mails and so many other things."
928	0	"But, sir, there is a tradition in this country -- in fact, one of the prides of this country -- is the peaceful transition of power and that no matter how hard-fought a campaign is, that at the end of the campaign that the loser concedes to the winner."
929	0	"Not saying that you're necessarily going to be the loser or the winner, but that the loser concedes to the winner and that the country comes together in part for the good of the country."
930	0	Are you saying you're not prepared now to commit to that principle?
931	0	What I'm saying is that I will tell you at the time.
932	0	I'll keep you in suspense.
933	0	OK?
934	0	"Well, Chris, let me respond to that, because that's horrifying."
935	0	"You know, every time Donald thinks things are not going in his direction, he claims whatever it is, is rigged against him."
936	0	The FBI conducted a year-long investigation into my e-mails.
937	0	They concluded there was no case; he said the FBI was rigged.
938	0	He lost the Iowa caucus.
939	0	He lost the Wisconsin primary.
940	0	He said the Republican primary was rigged against him.
941	0	Then Trump University gets sued for fraud and racketeering; he claims the court system and the federal judge is rigged against him.
942	0	There was even a time when he didn't get an Emmy for his TV program three years in a row and he started tweeting that the Emmys were rigged against him.
943	0	Should have gotten it.
944	0	(LAUGHTER)
945	0	This is -- this is a mindset.
946	0	This is how Donald thinks.
947	0	"And it's funny, but it's also really troubling."
948	0	OK.
949	0	So that is not the way our democracy works.
950	0	We've been around for 240 years.
951	0	We've had free and fair elections.
952	0	We've accepted the outcomes when we may not have liked them.
953	0	And that is what must be expected of anyone standing on a debate stage during a general election.
954	0	"You know, President Obama said the other day when you're whining before the game is even finished..."
955	0	(APPLAUSE)
956	0	Hold on.
957	0	"Hold on, folks."
958	0	"Hold on, folks."
959	0	it just shows you're not up to doing the job.
960	0	"And let's -- you know, let's be clear about what he is saying and what that means."
961	0	He is denigrating -- he's talking down our democracy.
962	0	"And I, for one, am appalled that somebody who is the nominee of one of our two major parties would take that kind of position."
963	0	"I think what the FBI did and what the Department of Justice did, including meeting with her husband, the attorney general, in the back of an airplane on the tarmac in Arizona, I think it's disgraceful."
964	0	I think it's a disgrace.
965	0	All right.
966	0	I think we've never had a situation so bad in this country.
967	0	(APPLAUSE)
968	0	"Hold on, folks."
969	0	This doesn't do any good for anyone.
970	0	"Let's please continue the debate, and let's move on to the subject of foreign hot spots."
971	0	The Iraqi offensive to take back Mosul has begun.
972	0	"If they are successful in pushing ISIS out of that city and out of all of Iraq, the question then becomes, what happens the day after?"
973	0	And that's something that whichever of you ends up -- whoever of you ends up as president is going to have to confront.
974	0	Will you put U.S. troops into that vacuum to make sure that ISIS doesn't come back or isn't replaced by something even worse?
975	0	"Secretary Clinton, you go first in this segment."
976	0	You have two minutes.
977	0	"Well, I am encouraged that there is an effort led by the Iraqi army, supported by Kurdish forces, and also given the help and advice from the number of special forces and other Americans on the ground."
978	0	But I will not support putting American soldiers into Iraq as an occupying force.
979	0	"I don't think that is in our interest, and I don't think that would be smart to do."
980	0	"In fact, Chris, I think that would be a big red flag waving for ISIS to reconstitute itself."
981	0	The goal here is to take back Mosul.
982	0	It's going to be a hard fight.
983	0	I've got no illusions about that.
984	0	"And then continue to press into Syria to begin to take back and move on Raqqa, which is the ISIS headquarters."
985	0	I am hopeful that the hard work that American military advisers have done will pay off and that we will see a real -- a really successful military operation.
986	0	But we know we've got lots of work to do.
987	0	"Syria will remain a hotbed of terrorism as long as the civil war, aided and abetted by the Iranians and the Russians, continue."
988	0	"So I have said, look, we need to keep our eye on ISIS."
989	0	"That's why I want to have an intelligence surge that protects us here at home, why we have to go after them from the air, on the ground, online, why we have to make sure here at home we don't let terrorists buy weapons."
990	0	"If you're too dangerous to fly, you're too dangerous to buy a gun."
991	0	"And I'm going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees, but to, frankly, gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict to an end and go forward on a political track."
992	0	"Mr. Trump, same question."
993	0	"If we are able to push ISIS out of Mosul and out of Iraq, will -- would you be willing to put U.S. troops in there to prevent their return or something else?"
994	0	"Let me tell you, Mosul is so sad."
995	0	We had Mosul.
996	0	"But when she left, when she took everybody out, we lost Mosul."
997	0	Now we're fighting again to get Mosul.
998	0	The problem with Mosul and what they wanted to do is they wanted to get the leaders of ISIS who they felt were in Mosul.
999	0	"About three months ago, I started reading that they want to get the leaders and they're going to attack Mosul."
1000	0	"Whatever happened to the element of surprise, OK?"
1001	0	We announce we're going after Mosul.
1002	0	"I have been reading about going after Mosul now for about -- how long is it, Hillary, three months?"
1003	0	These people have all left.
1004	0	They've all left.
1005	0	The element of surprise.
1006	0	"Douglas MacArthur, George Patton spinning in their graves when they see the stupidity of our country."
1007	0	"So we're now fighting for Mosul, that we had."
1008	0	"All she had to do was stay there, and now we're going in to get it."
1009	0	But you know who the big winner in Mosul is going to be after we eventually get it?
1010	0	And the only reason they did it is because she's running for the office of president and they want to look tough.
1011	0	They want to look good.
1012	0	"He violated the red line in the sand, and he made so many mistakes, made all the mistakes."
1013	0	That's why we have the great migration.
1014	0	But she wanted to look good for the election.
1015	0	So they're going in.
1016	0	"But who's going to get Mosul, really?"
1017	0	We'll take Mosul eventually.
1018	0	"But the way -- if you look at what's happening, much tougher than they thought."
1019	0	"Much, much tougher."
1020	0	Much more dangerous.
1021	0	Going to be more deaths that they thought.
1022	0	But the leaders that we wanted to get are all gone because they're smart.
1023	0	"They say, what do we need this for?"
1024	0	So Mosul is going to be a wonderful thing.
1025	0	"And Iran should write us a letter of thank you, just like the really stupid -- the stupidest deal of all time, a deal that's going to give Iran absolutely nuclear weapons."
1026	0	"Iran should write us yet another letter saying thank you very much, because Iran, as I said many years ago, Iran is taking over Iraq, something they've wanted to do forever, but we've made it so easy for them."
1027	0	So we're now going to take Mosul.
1028	0	And do you know who's going to be the beneficiary?
1029	0	Iran.
1030	0	"Oh, yeah, they're making -- I mean, they are outsmarting -- look, you're not there, you might be involved in that decision."
1031	0	But you were there when you took everybody out of Mosul and out of Iraq.
1032	0	"You shouldn't have been in Iraq, but you did vote for it."
1033	0	"You shouldn't have been in Iraq, but once you were in Iraq, you should have never left the way."
1034	0	"Sir, your two minutes are up."
1035	0	"The point is, the big winner is going to be Iran."
1036	0	"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq."
1037	0	I said it was a mistake.
1038	0	I've said that years ago.
1039	0	He has consistently denied what is...
1040	0	Wrong.
1041	0	a very clear fact that...
1042	0	Wrong.
1043	1	"before the invasion, he supported it."
1044	0	"And, you know, I just want everybody to go Google it."
1045	0	"Google ""Donald Trump Iraq."""
1046	1	And you will see the dozens of sources which verify that he was for the invasion of Iraq.
1047	0	Wrong.
1048	0	And you can actually hear the audio of him saying that.
1049	0	"Now, why does that matter?"
1050	0	"Well, it matters because he has not told the truth about that position."
1051	0	I guess he believes it makes him look better now to contrast with me because I did vote for it.
1052	0	But what's really important here is to understand all the interplay.
1053	0	Mosul is a Sunni city.
1054	0	Mosul is on the border of Syria.
1055	0	"And, yes, we do need to go after Baghdadi, and -- just like we went after bin Laden, while you were doing ""Celebrity Apprentice,"" and we brought him to justice."
1056	0	We need to go after the leadership.
1057	0	"But we need to get rid of them, get rid of their fighters."
1058	0	There are an estimated several thousand fighters in Mosul.
1059	0	They've been digging underground.
1060	0	They've been prepared to defend.
1061	0	It's going to be tough fighting.
1062	0	"But I think we can take back Mosul, and then we can move on into Syria and take back Raqqa."
1063	0	This is what we have to do.
1064	0	"I'm just amazed that he seems to think that the Iraqi government and our allies and everybody else launched the attack on Mosul to help me in this election, but that's how Donald thinks."
1065	0	"You know, he always is looking for some conspiracy."
1066	0	"Chris, we don't gain anything."
1067	0	He has all the conspiracy theories...
1068	0	(CROSSTALK)
1069	0	Iran is taking over Iraq.
1070	0	"Secretary Clinton, it's..."
1071	0	(CROSSTALK)
1072	0	Iran is taking over Iraq.
1073	0	We don't gain anything.
1074	0	"This conspiracy theory, which he's been spewing out for quite some time."
1075	0	If they did it by surprise...
1076	0	(CROSSTALK)
1077	0	"Wait, wait, wait, Secretary Clinton, it's an open discussion."
1078	0	He says...
1079	0	(CROSSTALK)
1080	0	We could have gained if they did it by surprise.
1081	0	"Secretary, please let Mr. Trump speak."
1082	0	"unfit, and he proves it every time he talks."
1083	0	"No, you are the one that's unfit."
1084	0	"You know, WikiLeaks just actually came out -- John Podesta said some horrible things about you, and, boy, was he right."
1085	0	He said some beauties.
1086	0	"And you know, Bernie Sanders, he said you have bad judgment."
1087	0	You do.
1088	0	"And if you think that going into Mosul after we let the world know we're going in, and all of the people that we really wanted -- the leaders -- they're all gone."
1089	0	"If you think that was good, then you do."
1090	0	"Now, John Podesta said you have terrible instincts."
1091	0	Bernie Sanders said you have bad judgment.
1092	0	I agree with both.
1093	0	"Well, you should ask Bernie Sanders who he's supporting for president."
1094	0	And he has said...
1095	0	Which is a big mistake.
1096	0	"as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America."
1097	0	I think he's right.
1098	0	Let's turn to Aleppo.
1099	0	"Mr. Trump, in the last debate, you were both asked about the situation in the Syrian city of Aleppo."
1100	0	"And I want to follow up on that, because you said several things in that debate which were not true, sir."
1101	0	You said that Aleppo has basically fallen.
1102	0	"In fact, there -- in fact, there are..."
1103	0	It's a catastrophe.
1104	0	I mean...
1105	0	"It's a catastrophe, but there..."
1106	0	it's a mess.
1107	0	There are a quarter of...
1108	0	Have you seen it?
1109	0	Have you seen it?
1110	0	Sir...
1111	0	Have you seen what's happening to Aleppo?
1112	0	"Sir, if I may finish my question..."
1113	0	"OK, so it hasn't fallen."
1114	0	Take a look at it.
1115	0	"Well, there are a quarter of a million people still living there and being slaughtered."
1116	0	That's right.
1117	0	And they are being slaughtered...
1118	0	Yes.
1119	0	because of bad decisions.
1120	0	"If I may just finish here, and you also said that -- that Syria and Russia are busy fighting ISIS."
1121	0	"In fact, they have been the ones who've been bombing and shelling eastern Aleppo, and they just announced a humanitarian pause, in effect, admitting that they have been bombing and shelling Aleppo."
1122	0	"Would you like to clear that up, sir?"
1123	0	"Well, Aleppo is a disaster."
1124	0	It's a humanitarian nightmare.
1125	0	But it has fallen from the -- from any standpoint.
1126	0	"I mean, what do you need, a signed document?"
1127	0	Take a look at Aleppo.
1128	0	It is so sad when you see what's happened.
1129	0	"And a lot of this is because of Hillary Clinton, because what's happened is, by fighting Assad, who turned out to be a lot tougher than she thought, and now she's going to say, oh, he loves Assad, she's -- he's just much tougher and much smarter than her and Obama."
1130	0	"And everyone thought he was gone two years ago, three years ago."
